,adaptive_n_back.hddm_drift,adaptive_n_back.hddm_non_decision,adaptive_n_back.hddm_thresh,adaptive_n_back.mean_load,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.keep_score,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_loss_percent,angling_risk_task_always_sunny.release_score,attention_network_task.alerting_hddm_drift,attention_network_task.conflict_hddm_drift,attention_network_task.hddm_drift,attention_network_task.hddm_non_decision,attention_network_task.hddm_thresh,attention_network_task.orienting_hddm_drift,bickel_titrator.hyp_discount_rate_large,bickel_titrator.hyp_discount_rate_medium,bickel_titrator.hyp_discount_rate_small,bis11_survey.Attentional,bis11_survey.Motor,bis11_survey.Nonplanning,bis_bas_survey.BAS_drive,bis_bas_survey.BAS_fun_seeking,bis_bas_survey.BAS_reward_responsiveness,bis_bas_survey.BIS,brief_self_control_survey.self_control,choice_reaction_time.hddm_drift,choice_reaction_time.hddm_non_decision,choice_reaction_time.hddm_thresh,cognitive_reflection_survey.correct_proportion,cognitive_reflection_survey.intuitive_proportion,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.probability_sensitivity,dickman_survey.dysfunctional,dickman_survey.functional,dietary_decision.health_sensitivity,dietary_decision.taste_sensitivity,digit_span.forward_span,digit_span.reverse_span,directed_forgetting.hddm_drift,directed_forgetting.hddm_non_decision,directed_forgetting.hddm_thresh,directed_forgetting.proactive_interference_hddm_drift,discount_titrate.percent_patient,dospert_eb_survey.ethical,dospert_eb_survey.financial,dospert_eb_survey.health_safety,dospert_eb_survey.recreational,dospert_eb_survey.social,dospert_rp_survey.ethical,dospert_rp_survey.financial,dospert_rp_survey.health_safety,dospert_rp_survey.recreational,dospert_rp_survey.social,dospert_rt_survey.ethical,dospert_rt_survey.financial,dospert_rt_survey.health_safety,dospert_rt_survey.recreational,dospert_rt_survey.social,dot_pattern_expectancy.AY-BY_hddm_drift,dot_pattern_expectancy.BX-BY_hddm_drift,dot_pattern_expectancy.bias,dot_pattern_expectancy.dprime,dot_pattern_expectancy.hddm_drift,dot_pattern_expectancy.hddm_non_decision,dot_pattern_expectancy.hddm_thresh,eating_survey.cognitive_restraint,eating_survey.emotional_eating,eating_survey.uncontrolled_eating,erq_survey.reappraisal,erq_survey.suppression,five_facet_mindfulness_survey.act_with_awareness,five_facet_mindfulness_survey.describe,five_facet_mindfulness_survey.nonjudge,five_facet_mindfulness_survey.nonreact,five_facet_mindfulness_survey.observe,future_time_perspective_survey.future_time_perspective,go_nogo.bias,go_nogo.dprime,grit_scale_survey.grit,hierarchical_rule.score,holt_laury_survey.safe_choices,impulsive_venture_survey.impulsiveness,impulsive_venture_survey.venturesomeness,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_motivation,keep_track.score,kirby.hyp_discount_rate_large,kirby.hyp_discount_rate_medium,kirby.hyp_discount_rate_small,leisure_time_activity_survey.activity_level,local_global_letter.conflict_hddm_drift,local_global_letter.hddm_drift,local_global_letter.hddm_non_decision,local_global_letter.hddm_thresh,local_global_letter.switch_cost_hddm_drift,mindful_attention_awareness_survey.mindfulness,motor_selective_stop_signal.SSRT,motor_selective_stop_signal.hddm_drift,motor_selective_stop_signal.hddm_non_decision,motor_selective_stop_signal.hddm_thresh,motor_selective_stop_signal.reactive_control,motor_selective_stop_signal.selective_proactive_control,mpq_control_survey.control,probabilistic_selection.positive_learning_bias,probabilistic_selection.value_sensitivity,psychological_refractory_period_two_choices.PRP_slope,ravens.score,selection_optimization_compensation_survey.compensation,selection_optimization_compensation_survey.elective_selection,selection_optimization_compensation_survey.loss_based_selection,selection_optimization_compensation_survey.optimization,self_regulation_survey.control,sensation_seeking_survey.boredom_susceptibility,sensation_seeking_survey.disinhibition,sensation_seeking_survey.experience_seeking,sensation_seeking_survey.thrill_adventure_seeking,shift_task.acc,shift_task.learning_rate,simon.hddm_drift,simon.hddm_non_decision,simon.hddm_thresh,simon.simon_hddm_drift,simple_reaction_time.avg_rt,spatial_span.forward_span,spatial_span.reverse_span,stim_selective_stop_signal.SSRT,stim_selective_stop_signal.hddm_drift,stim_selective_stop_signal.hddm_non_decision,stim_selective_stop_signal.hddm_thresh,stop_signal.SSRT_high,stop_signal.SSRT_low,stop_signal.hddm_drift,stop_signal.hddm_non_decision,stop_signal.hddm_thresh,stop_signal.proactive_SSRT_speeding,stop_signal.proactive_slowing,stroop.hddm_drift,stroop.hddm_non_decision,stroop.hddm_thresh,stroop.stroop_hddm_drift,ten_item_personality_survey.agreeableness,ten_item_personality_survey.conscientiousness,ten_item_personality_survey.emotional_stability,ten_item_personality_survey.extraversion,ten_item_personality_survey.openness,theories_of_willpower_survey.endorse_limited_resource,time_perspective_survey.future,time_perspective_survey.past_negative,time_perspective_survey.past_positive,time_perspective_survey.present_fatalistic,time_perspective_survey.present_hedonistic,tower_of_london.avg_move_time,tower_of_london.num_extra_moves,tower_of_london.num_optimal_solutions,tower_of_london.planning_time,two_stage_decision.model_based,two_stage_decision.model_free,two_stage_decision.perseverance,upps_impulsivity_survey.lack_of_perseverance,upps_impulsivity_survey.lack_of_premeditation,upps_impulsivity_survey.negative_urgency,upps_impulsivity_survey.positive_urgency,upps_impulsivity_survey.sensation_seeking,writing_task.neutral_probability,writing_task.positive_probability
s163,0.9237934997,0.1738061859,1.5104993023,1.55,28.0869565217,0.2333333333,615,20.1818181818,0.2666666667,424,-0.6470649451,-1.7547097244,2.7539950303,0.3508165357,1.3515197437,-0.97549927,9.29788e-05,0.0002588882,0.0110595703,2.0,2.4285714286,3.0,1.0,1.0,2.0,1.2857142857000001,65,2.7031303739,0.2459262166,1.8169893404000002,0.6666666667000001,0.0,7.5,1.526556659e-16,2,-2.6020852140000003e-18,-2.5,4.0,-2.0816681710000002e-17,0,-1.101549407e-16,4.996003611e-16,1.1666666667,1.5454545455000002,-0.033013487200000004,0.7615916258000001,8.2,7.7,1.9339766447,0.4616528351,1.7557752711,-1.2573625318000001,0.8888888889000001,1.5,1.5,1.0,1.0,3.5,6.1666666667,6.5,7.0,6.1666666667,3.1666666667,1.0,2.0,1.0,1.6666666667,4.1666666667,-2.3816185422,0.4241229556,-0.14226252420000002,3.3527661372,1.905806992,0.0466517776,1.8487731499,38.8888888889,0.0,11.1111111111,6.3333333333,4.25,5.0,4.625,5.0,5.0,2.75,50,-1.2890129854999999,3.38738178,39,187.0,7,1.0625,1.3333333333000001,0.6195231438000001,0.0016746128,0.7696991444,0.0017931877000000001,0.5277777778,0.0038729833,0.0038729833,0.0015811388,3,-0.2972377901,2.2934956745,0.3897061147,1.7196094457000002,-0.9134153132,5.8666666667000005,276.8333333333,2.3051756203,0.30790971770000003,1.3328632848,5.5,138.5,46,12.0793055776,-6.4196109716,0.5548022683,10,0.5833333333,0.4166666667,0.75,0.6666666667000001,149.0,0.1,0.2,0.5,0.2,0.5916870416000001,0.11750880970000001,2.9438602834000003,0.26695641540000004,1.7806962652,-1.0603540504,397.0,6.3,5.5,,,,,230.6666666667,228.8333333333,2.2650144416,0.36464608260000003,1.368624683,-1.8333333333000001,44.9983972588,1.9175272889000001,0.6509265139,2.3818948977,-0.1018025069,6.0,5.5,7.0,2.5,4.5,12,3.6923076923,1.0,2.5555555556,1.0,1.8,2436.0222222222,1,11,3140.6666666667,0.120693351,-0.4814238811,-0.24577321570000002,1.5,1.1818181818,1.0,1.0,1.5,0.1515648788,0.529170145
s165,1.1281944963,0.237786555,1.4442506897,1.85,19.2307692308,0.1333333333,475,17.5,0.2,400,-0.426405476,-0.2979072701,5.0035733036,0.3855005353,3.0494762927,-0.2348158844,0.0034033507,0.056715820300000004,0.3438056641,2.2,2.75,3.3,2.75,2.25,3.0,1.2857142857000001,58,4.9675938226,0.3027986111,1.9686251662,0.5,0.33333333330000003,10.2916666667,-0.0458333333,1,0.0015,-6.0416666667,9.2083333333,0.0281690141,0,-0.006084507,-1.5281690141,1.0,1.5454545455000002,0.1608233,0.6283703578000001,8.1,6.5,1.6133997858,0.4511675988,2.6513068569,-0.2273468506,0.0,1.6666666667,3.0,1.0,1.8333333333000001,4.1666666667,4.5,5.5,5.8333333333,5.3333333333,3.3333333333,1.1666666667,3.3333333333,1.3333333333000001,1.5,5.0,-3.5490023863999998,-3.1665195556,0.2069349665,4.9062650043,1.922036961,0.0061376168000000005,4.0204532377,38.8888888889,0.0,11.1111111111,6.1666666667,3.25,4.125,4.125,3.625,2.8571428571,3.625,45,-0.8075379761,4.3503317988,32,206.0,6,1.0,1.1333333333,0.807019043,0.0016292124,0.89765625,0.0019741832,0.5833333333,0.158113883,0.158113883,0.158113883,5,-0.9563953787,1.6583365077,0.4931870539,2.0275784041,-0.2674414157,5.0666666667,262.1666666667,4.1046247715,0.3415759622,2.0597602785,14.0,50.0,47,33.638482138,-28.165970084,0.8071910569,4,0.9166666667000001,1.0,1.0,1.0,142.0,0.30000000000000004,0.0,0.1,0.0,0.4925742574,0.0635596685,3.4922052845,0.32674310230000003,1.8288796117000001,-0.343756277,364.5,5.3,4.3,286.5,4.6698542648,0.3732560957,2.1412975322,239.6666666667,258.3333333333,4.613355535,0.3938082631,1.9406885185,18.6666666667,15.2483757062,2.7710067581,0.48203824840000004,2.302807951,-0.9616896187,6.5,6.5,7.0,1.5,2.5,45,4.3076923077,2.6,4.1111111111,2.3333333333,2.4,2652.9314814815,17,5,2705.25,,,,1.7000000000000002,1.0909090909,1.0,1.1428571429,1.6666666667,0.4989153437,0.1914306723
s168,1.5968373728,0.44471573410000004,1.9820906812999999,3.65,1.0,0.0,29,0.9333333333,0.0,27,-0.1784478519,-1.1017803919,3.3253125641,0.3130074788,1.5461603066,-2.7992888518,0.0003609207,0.0132180176,0.0044687500000000005,4.5333333333,3.2142857143,4.8666666667000005,2.5,2.25,2.8,2.5714285714000003,44,7.414397198,0.2669055429,1.5961850429000002,0.8333333333,0.1666666667,7.25,0.0666666667,2,-0.0013333333,-1.3333333333000001,21.9166666667,0.2271428571,2,-0.0025142857,-3.0833333333,1.0833333333,1.8181818182,-0.0124748458,1.0463428282,7.5,7.7,2.6817535043,0.35958304950000003,2.2437067853,-0.5666628914,0.5,2.8333333333,2.1666666667,2.1666666667,3.1666666667,4.5,4.3333333333,5.5,4.6666666667,3.8333333333,2.6666666667000003,1.5,2.0,2.1666666667,3.0,5.8333333333,-0.53267435,1.0184049193,0.0,5.3201349372,3.3937357432,0.2188202367,2.0268818022,16.6666666667,11.1111111111,48.1481481481,5.5,6.0,3.375,3.25,4.25,3.0,3.375,45,-0.9575666758,4.0502743994,27,186.0,6,1.0,1.3333333333000001,0.6925447464000001,0.0016239511,0.9984375,0.0022941762000000003,0.7222222222,0.06403124240000001,0.0256124969,0.0099597577,2,-1.1792684359,2.0826078726,0.42198966590000003,1.3227161831,-0.3026244095,4.2,259.3333333333,4.274022289,0.2859766749,1.801451206,2.0,-7.5,46,-5.5606805381,13.0357633441,0.3966477785,15,0.5,0.33333333330000003,0.75,0.5833333333,121.0,0.2,0.4,0.4,0.4,0.4170731707,0.0821625508,4.3956665288,0.2598573675,1.2902950436,-1.6600567995,285.0,7.6,7.1,312.8333333333,3.7751895937,0.3108327054,1.3255052445,249.8333333333,263.0,3.9463293889,0.292619742,1.4697318002,13.1666666667,20.3863837312,3.162648668,0.3677988351,1.6056290881000002,-2.0513710188,3.5,5.5,5.5,1.0,5.5,36,3.5384615385,2.4,2.0,2.6666666667000003,2.6666666667000003,1549.9833333333,1,11,3285.0,0.25726567570000003,0.0337888615,0.2316367164,2.1,1.9090909091000001,2.0833333333,1.7857142857000001,2.5,0.6636948689000001,0.162081627
s170,0.9062606241000001,0.22467670920000002,1.1841421142,1.85,32.3684210526,0.36666666670000003,558,18.9473684211,0.36666666670000003,339,-0.9383036045,-0.5329733629,2.6993340999999997,0.31555458470000003,1.5050711807,-1.0541471826,0.00034886760000000003,0.0004899788,0.0008208008000000001,3.6,3.3571428571,3.9666666667,2.75,3.75,3.6,1.5714285714,52,2.295729955,0.2436493499,1.3709547883,0.5,0.1666666667,15.9583333333,0.27083333330000003,2,-0.0245,-7.375,12.375,0.2050287356,3,-0.007867816100000001,-4.4088669951,1.0833333333,1.8181818182,0.1383089246,0.4023593284,8.0,7.8,1.4608965044,0.3394516128,1.8290928021,-0.1936009297,0.3888888889,3.0,1.6666666667,1.5,4.3333333333,5.0,3.3333333333,4.5,3.6666666667000003,4.0,1.3333333333000001,1.5,2.0,2.5,5.5,7.0,-3.7151403466,-3.0054530286,-0.33672694870000003,2.9741526582,2.0454948421,0.015372683100000001,1.9410183915,22.2222222222,11.1111111111,7.4074074074,3.8333333333,3.5,4.125,3.375,4.0,4.1428571429,5.0,44,-1.0385004382,3.3813588491,35,142.0,3,1.25,1.8666666667,0.6391280413,0.0012768053,0.9441406250000001,0.0024660852,0.5,0.0006324555,0.0015811388,0.0099597577,6,-1.7378578921,1.5672493144000001,0.4432577308,1.3080378421,-0.1645477202,5.9333333333,460.6666666667,2.2594439745,0.3134371045,1.354420816,51.5,92.5,40,,,0.47947623170000003,8,0.5833333333,0.33333333330000003,,0.8333333333,138.0,0.4,0.4,0.8,0.9,0.4558823529,-0.0134877658,2.4566679096,0.2829743269,1.1351234350000001,-1.6515115973,272.5,6.2,5.1,,,,,419.0,452.3333333333,2.3548505179,0.27004487110000003,1.8114845237,33.3333333333,32.3698113208,1.7516699286000001,0.3062489739,2.0169600549,-1.3049676522,5.5,6.0,6.5,2.0,6.5,39,2.0,2.1,3.8888888889,2.0,4.2,1563.119047619,20,6,2055.0833333333,-0.9434849616000001,0.3670892933,-0.6734114849,1.5,2.2727272727,1.3333333333000001,1.2857142857000001,3.3333333333,0.3444379439,0.2784116774
s173,1.9569390591,0.2175565518,1.2713019599,3.1,42.35,0.33333333330000003,804,29.2777777778,0.4,497,-0.8663340752,-1.0016425467,3.6986669561000003,0.3346776012,1.7000313298,-1.2829397387,0.0009083027000000001,0.00042137150000000004,0.006569335900000001,2.3333333333,3.3571428571,3.6333333333,3.25,2.5,3.6,2.2857142857,47,2.6968996019,0.300128386,1.4732710499000001,1.0,0.0,13.375,-0.0041666667,1,-0.0015,-4.4583333333,13.125,0.1250151668,3,-0.0042006067,-5.5748230536,1.0833333333,1.4545454545,0.2313260514,0.1962742911,8.1,8.6,2.5210932311,0.3526443973,1.8657103701,-0.07084920360000001,0.4444444444,3.0,3.5,1.0,2.3333333333,4.1666666667,4.5,5.3333333333,5.1666666667,2.8333333333,3.1666666667,2.6666666667000003,2.5,1.8333333333000001,2.5,5.6666666667,-5.6436535800000005,0.6729996583,0.3298219498,4.6604910377,3.1075568564,0.2428275252,1.3686400342,38.8888888889,0.0,22.2222222222,5.6666666667,4.5,4.375,4.5,3.375,3.1428571429,2.625,45,-0.9575666758,4.0502743994,33,286.0,6,1.0625,1.4666666667000001,0.6947055817000001,0.0016899769,0.9779907227,0.0029563763000000002,0.6388888889000001,0.009797959,0.0099597577,0.0256124969,2,-1.1778102937,2.3252148837,0.4413487337,2.2096703369,0.1033362382,4.8,233.3333333333,3.4201119220000002,0.3268671202,1.6450243960000002,-39.0,40.0,46,,,0.4556050162,14,0.75,0.8333333333,0.6666666667000001,1.0,137.0,0.1,0.2,0.30000000000000004,0.30000000000000004,0.617866005,0.1204663841,3.2863893746,0.3045563705,1.3794124697,-0.6448604154,298.5,8.5,6.9,236.6666666667,3.7901934126,0.3116506066,1.5129408804,252.5,252.8333333333,2.7678197531,0.3681523559,1.0995862382000001,0.33333333330000003,5.4006968641,2.5462958169,0.303804938,1.7013541707000002,-0.5718987291000001,5.0,5.0,7.0,1.5,4.0,27,4.2307692308,2.4,3.5555555556,1.3333333333000001,2.5333333333,2668.455,7,7,2426.1666666667,1.1348434498,-0.8394249734,0.4765883718,1.2,1.4545454545,1.5833333333000001,1.0,2.75,0.7791509464,0.18821873860000002
s179,1.2393633466,0.2169806353,1.2003168621,2.0,24.3333333333,0.30000000000000004,504,13.7777777778,0.1,357,-0.3211019489,-0.6751006354,4.5988995963,0.3195282595,3.3852625529,-1.0866423911,0.0028329412,0.0215196533,0.06325,4.4,3.25,3.3,3.5,2.75,3.4,3.2857142857,45,3.9857931634,0.2947823124,1.3699727415,0.6666666667000001,0.0,7.6666666667,0.36666666670000003,1,-0.007666666700000001,-1.9166666667,13.0416666667,0.2724279402,0,-0.006053439900000001,-1.1051967179,1.0,1.5454545455000002,0.1310675324,0.8224533663,8.2,6.7,1.8002597691000002,0.4854880254,1.8483715638,-0.3651795852,0.0555555556,3.3333333333,2.6666666667000003,1.0,5.8333333333,4.3333333333,4.6666666667,3.8333333333,6.3333333333,2.0,1.6666666667,3.3333333333,2.8333333333,1.1666666667,5.1666666667,4.6666666667,0.655632073,7.0808584559,0.0,5.3201349372,3.931265283,0.1716625907,2.2324442254,22.2222222222,77.7777777778,55.5555555556,5.6666666667,5.25,4.5,4.875,2.5,3.4285714286,2.75,51,-0.7122733402,3.5596877282,24,174.0,4,1.0625,1.6,0.7517391205,0.0012560644,0.9310546875000001,0.0029635782,0.6111111111,0.158113883,0.1265219767,0.25,2,-1.0192432082,2.0349511415,0.37514118080000003,2.2617953201,-0.5754376651,2.7333333333,284.0,3.2846040872,0.3108272233,1.3860540971,-3.5,12.5,43,,,0.6245385897,9,0.5,0.5833333333,0.75,0.9166666667000001,122.5,0.0,0.30000000000000004,0.4,0.9,0.595,0.0903093978,3.5014021936,0.3878985059,1.267711601,-0.9747591774000001,354.0,5.5,6.1,215.3333333333,4.4488501345,0.29255079700000003,3.4831979688,256.5,275.0,2.8871931211,0.3753499099,1.4710268794,18.5,-22.437737743,2.5087988079,0.3765741217,1.6143950793,-0.5210159042,4.5,5.5,1.5,1.0,3.5,43,4.0769230769,2.8,3.8888888889,1.7777777778,3.0666666667,3027.1666666667,8,7,4603.6666666667,-0.9563744018,0.4231732742,-0.5873204916,1.4,2.0,2.5,1.4285714286,3.5833333333,0.8434666487,0.18927919840000001
s180,1.4819258519,0.3097522562,1.2807441232,4.5,50.0,0.33333333330000003,950,22.5,0.4666666667,340,-0.0064529576,-1.1489828727,2.7170213475000002,0.2711381389,2.069527959,-0.5518258748,5.58225e-05,0.0005628777000000001,0.013560546900000001,4.2,3.2142857143,3.8666666667,2.5,2.75,2.4,2.1428571429,49,,,,0.6666666667000001,0.0,11.1666666667,0.0083333333,2,-0.0086666667,-4.25,11.9583333333,0.0138237229,1,-0.0030357378,-3.8820434114999998,1.0,1.9090909091000001,0.0490956249,0.628456848,8.2,7.3,1.4908928491,0.41693938080000004,1.9094043544,-1.0434667162,0.1944444444,2.1666666667,4.6666666667,2.3333333333,4.5,4.0,3.1666666667,3.8333333333,4.1666666667,4.3333333333,2.3333333333,2.3333333333,3.5,5.0,6.0,6.1666666667,-4.4283188199,-3.7073292826,-0.7548590441,3.810416849,2.5477161641,0.0570664917,2.7737982123,61.1111111111,11.1111111111,25.9259259259,5.0,4.25,4.5,3.875,2.875,3.1428571429,4.5,32,-0.9304295772000001,2.8283362605,29,171.0,4,1.0,1.8666666667,0.8466796875,0.0021004182000000002,0.8812500000000001,0.0021027242,0.7777777778,0.009797959,0.1265219767,0.158113883,3,-1.2402779001,1.7591740781,0.4340770326,2.0455444602,-0.5697292709,5.0666666667,419.0,2.003429831,0.3257571224,1.2086322803,75.0,43.0,44,13.9610280256,-14.0046375692,0.5002766904,10,0.25,0.5833333333,0.6666666667000001,0.9166666667000001,122.0,0.5,0.7000000000000001,0.8,0.8,0.5359801489,0.0789956493,2.1615047882,0.3532075524,1.9024418072,-0.0389961119,333.0,7.3,5.4,415.6666666667,2.1697173121,0.3412780252,1.2507775689,270.3333333333,286.6666666667,1.6818451206,0.3097473217,1.3169807377,16.3333333333,-17.845023071900002,1.6663639586999999,0.4155749483,1.5912504313,-1.6474469611,3.0,6.5,4.5,3.5,6.0,41,3.6923076923,3.7,2.7777777778,2.6666666667000003,3.0,1311.5416666667,11,9,2827.4166666667,0.8210153066,-0.4380519457,0.3414804958,2.0,1.5454545455000002,2.1666666667,1.5,3.1666666667,0.3047718309,0.16840395460000002
s182,1.3370651301,0.0837199462,2.1391771007,3.0,40.0,0.4333333333,640,20.0,0.36666666670000003,361,-0.8477428944000001,-1.6328364517,2.5478933583,0.3803650713,1.2667413314,-0.9844092264000001,0.001001893,0.0016046448,0.051727539100000004,3.8,3.4285714286,5.4,2.0,2.0,2.8,3.0,30,3.1020628986,0.2807639554,1.2980066632,0.8333333333,0.1666666667,9.5,0.2666666667,2,-0.014,-1.5833333333000001,11.875,0.0826927206,2,-0.0078711617,-2.8366974447,1.0833333333,1.2727272727,0.0176935724,0.8641405047,8.2,6.4,2.219631928,0.4067646345,2.1031668033,-0.7266097278,0.3611111111,3.6666666667000003,4.8333333333,2.1666666667,3.0,3.6666666667000003,4.6666666667,5.5,4.8333333333,4.0,4.5,2.3333333333,3.0,3.3333333333,2.3333333333,3.8333333333,-3.9066915332,-1.2874708865,0.1910395678,4.9380558016,3.2052280048,0.013446188100000001,2.9062624766000003,33.3333333333,66.6666666667,66.6666666667,5.8333333333,6.25,2.875,2.75,3.5,3.0,3.125,34,-1.1652624446,3.6348828618,17,215.0,3,1.0625,1.2666666667,0.6351511478,0.001834125,0.8596910477,0.0028326802000000002,0.5277777778,0.0256124969,0.06403124240000001,0.158113883,1,-0.815724137,1.5102072551,0.4366443398,1.8201429909,0.007869744,3.5333333333,,,,,,,42,5.1436069209,1.6319608724,0.49258489510000003,18,0.0833333333,0.5833333333,0.5,0.25,95.0,0.4,0.5,0.9,0.30000000000000004,0.5735294118,0.0022376666,2.3264636702,0.32316759570000003,1.075768541,-0.8173365901,351.5,6.1,5.9,307.0,2.5443170563,0.3535997437,1.5668321128,271.5,276.1666666667,2.7209059007,0.3603644324,1.3784959779000001,4.6666666667,23.0780076628,1.6576273647000002,0.3636456847,1.7429553412,-0.8914728438,5.5,2.5,5.5,1.5,5.0,45,2.5384615385,2.9,3.4444444444,3.2222222222,2.6,1626.2685185185,-4,9,7090.6666666667,0.6279862319,-0.0740702659,0.4695301169,2.9,2.2727272727,2.3333333333,2.0,2.25,0.15617367610000002,0.1436652515
s184,1.13833985,0.0791693354,1.646381238,2.5,26.6666666667,0.30000000000000004,535,23.5882352941,0.4333333333,376,-0.260544863,-0.5074952953,4.0881937599,0.3345014429,2.3107736602,-0.7955307366000001,0.0014852156,0.0026038513,0.0258076172,3.2666666667,3.3928571429,3.6,3.0,2.75,3.6,3.0,39,4.0218012708,0.2116787279,1.5150362305,0.6666666667000001,0.0,12.2916666667,-0.0791666667,2,-0.0191666667,-1.625,14.1666666667,0.0764478764,2,-0.0088648649,-2.5212355212,1.25,1.9090909091000001,0.1851080822,1.0199743367,6.9,6.1,1.6040975686999999,0.3395358613,2.2222881335,-0.09625192070000001,0.5277777778,1.6666666667,4.5,2.1666666667,4.1666666667,5.1666666667,4.5,4.0,4.6666666667,4.3333333333,1.5,1.5,2.3333333333,3.3333333333,3.8333333333,5.6666666667,0.8552932825,1.7889076639,-0.5836083582,3.3887599497,3.1424386775,0.2570851939,1.3338044865,55.5555555556,55.5555555556,25.9259259259,6.0,2.75,3.375,4.25,2.875,3.4285714286,3.25,45,-0.8893284577,4.1867508355,29,167.0,4,1.25,1.5333333332999999,0.6905380249,0.0012583907,0.8812332153,0.0015112667,0.5,0.0015811388,0.0015811388,0.0038729833,3,-2.0173168727,1.7164744721,0.5091465157,1.5122446107,0.0770224231,3.8,260.0,2.6197081969,0.23808202950000001,1.8377901675000001,19.0,168.0,41,-5.9223121894,5.8751677532,0.5310458561,9,0.75,0.4166666667,0.5,0.6666666667000001,130.0,0.2,0.5,0.7000000000000001,,0.5333333333,0.10414470370000001,3.8860776503,0.27241828090000003,1.7778536448,-0.2559082267,281.0,5.5,5.6,229.1666666667,4.5236455004,0.2966088154,4.2762137289,224.8333333333,200.5,3.5598327845,0.3176696936,2.4711321236,-24.3333333333,51.3190596745,2.7522366619,0.297156664,1.9084762719000001,-0.5261052316,6.0,5.5,6.0,5.5,5.5,46,3.6153846154,3.6,4.1111111111,2.3333333333,3.2666666667,1953.5476190476,11,7,3838.75,-0.4099655323,-0.22735209080000002,-0.0471495056,1.5,2.2727272727,2.3333333333,1.7142857142999999,2.8333333333,0.8586847550000001,0.3382495708
s186,0.7384547007000001,0.055330808200000005,1.7180078932,1.9,43.3333333333,0.5,600,26.1428571429,0.30000000000000004,516,-0.3559173002,-0.6891643618000001,3.489189996,0.2970478847,2.3339241021,-0.7338669743,0.0030089624,8.263110000000001e-05,0.0009609375,3.3333333333,2.5357142857,3.8333333333,2.0,2.25,3.6,2.7142857143,59,2.6655431583,0.2090575905,1.4046879209,0.8333333333,0.1666666667,6.375,-0.0041666667,2,-0.0085,-1.625,12.5,-0.09098497500000001,2,-0.0210350584,-3.1569282137,1.0,1.2727272727,0.112183166,0.9504000389,9.4,6.8,1.5650892746,0.2596717639,2.5423137725,-0.017097579300000002,0.6111111111,2.3333333333,3.1666666667,2.5,2.1666666667,3.5,4.5,4.0,4.0,5.5,3.1666666667,1.1666666667,3.6666666667000003,2.6666666667000003,1.6666666667,3.8333333333,-0.09886212180000001,0.5590408975,-0.3051735072,2.1936242298,1.1337734646,0.0087160035,1.9379182826,11.1111111111,11.1111111111,44.4444444444,5.3333333333,3.5,4.5,3.5,4.125,3.5714285714000003,3.125,42,-0.8409013323000001,2.3379468797,37,180.0,9,1.0,1.3333333333000001,0.6169890404,0.0011495662,0.8532150269000001,0.0011963453,0.75,0.0015811388,0.0006324555,0.0038729833,3,-1.0189464453,1.4373354997,0.48199775510000004,1.7797545760000002,0.30618655770000003,4.9333333333,321.5,2.9937596782,0.3144384789,1.2243663347,27.0,28.5,45,,,0.49019538360000003,14,1.0,0.9166666667000001,0.9166666667000001,1.0,129.0,0.2,0.30000000000000004,0.5,0.2,0.4356435644,0.070712041,2.7647056833,0.2571864155,1.3285978699,-0.2634216767,359.0,5.1,4.6,305.0,1.5927353981999999,0.0510558225,2.176020724,228.1666666667,257.8333333333,2.6198282218999998,0.1766277879,2.0947206825,29.6666666667,76.1772711997,1.9589054579,0.3383165052,1.6079668887,-1.1838327767,6.5,5.5,6.5,4.5,6.5,40,3.7692307692,2.9,4.4444444444,2.2222222222,2.5333333333,2720.1833333333,6,3,3674.5,-0.271799661,-0.1651748141,-0.5161294359,1.2,1.1818181818,1.5,1.2142857143,2.4166666667,0.8079110451,0.2113031205
