"","acc","avg_rt_error","std_rt_error","avg_rt","std_rt","missed_percent","cue_switch_cost_rt_100","cue_switch_cost_rt_900","task_switch_cost_rt_100","task_switch_cost_rt_900","cue_switch_cost_acc_100","cue_switch_cost_acc_900","task_switch_cost_acc_100","task_switch_cost_acc_900","breaks","sub_id"
"1530",0.908011869436202,782,215.43487402516,723,188.337926985823,0.00882352941176471,95.5,-20,17.5,33,0.072192513368984,-0.0532959326788219,-0.114922813036021,0.0554518794988004,"34","s103"
"1531",0.902017291066282,796,209.883714939467,726.5,192.260443237277,0.00857142857142857,79,-26.5,36.5,34,0.0708074534161491,-0.0167741935483872,-0.127692910301606,0.05579058699101,"35","s103"
"1532",0.901960784313726,782,207.490467534408,720,193.440374630275,0.00833333333333333,79,-26.5,40,32,0.0742857142857143,-0.0167741935483872,-0.133913043478261,0.0570916538658475,"36","s103"
"1533",0.904632152588556,782,207.490467534408,723,192.164688355572,0.00810810810810811,79,-26.5,40,29,0.0758241758241759,-0.0167741935483872,-0.129605688429218,0.0586062546170895,"37","s103"
"1534",0.907161803713528,782,207.490467534408,726.5,191.012268465079,0.00789473684210526,94.5,-18,24.5,14,0.0772486772486772,-0.0139860139860141,-0.125564588979223,0.0533151059466849,"38","s103"
"1535",0.909560723514212,782,207.490467534408,727.5,194.344914538038,0.00769230769230769,94.5,-11.5,24,17,0.0772486772486772,-0.0116402116402117,-0.119212962962963,0.0486772486772487,"39","s103"
"1536",0.906801007556675,810,202.880562209696,727.5,196.35718119277,0.0075,90,-26.5,24.5,32,0.0740740740740741,-0.00700700700700696,-0.125925925925926,0.0440440440440439,"40","s103"
"1537",0.908866995073892,810,202.880562209696,728,195.812343203536,0.00975609756097561,87,-26.5,25.5,32,0.0723938223938224,-0.0028490028490028,-0.126050420168067,0.0409518539014941,"41","s103"
"1538",0.908653846153846,829.5,200.24031792265,730,198.166886500826,0.00952380952380952,87,-11.5,25.5,19,0.0924908424908425,0.000903342366757043,-0.123706004140787,0.038205696742282,"42","s103"
"1539",0.906103286384977,829.5,199.91605770474,732,199.319906257255,0.00930232558139535,87,4.5,29,9.5,0.0924908424908425,0,-0.118131868131868,0.0234833659491194,"43","s103"
"1540",0.905529953917051,849,197.900230468568,732.5,200.184879502951,0.0113895216400911,78.5,4.5,37,9.5,0.0937223695844386,0,-0.121979826413324,0.0244487056567593,"44","s103"
"1541",0.8,848,103.237590053236,612,131.949485283826,0,NA,NA,NA,NA,NA,NA,NA,NA,"1","s106"
"1542",0.75,830,198.35624517519,616,159.813527701392,0,NA,-86,NA,194,-1,0,0.571428571428571,-0.142857142857143,"2","s106"
"1543",0.7,802,148.32649796985,666,197.485792135126,0,NA,-73,NA,228,-0.5,0,-0.0454545454545455,-0.2,"3","s106"
"1544",0.7,802.5,143.674716782126,618,202.902206156458,0,NA,-11,NA,145,-0.5,0,-0.0625,-0.153846153846154,"4","s106"
"1545",0.74,803,140.253616434932,689.5,194.265687673885,0,NA,14,NA,145,-0.666666666666667,0,0.192982456140351,-0.133333333333333,"5","s106"
"1546",0.733333333333333,802.5,138.554186151123,666,187.490519962364,0,60.5,-9,-22.5,67,-0.5,0,0,-0.166666666666667,"6","s106"
"1547",0.742857142857143,802.5,141.4040819039,588,187.451024642908,0,28,-9,7.5,45,-0.5,0,0,-0.166666666666667,"7","s106"
"1548",0.75,802.5,136.189110005942,588,183.211303740195,0,28,-9,-20.5,45,-0.5,0,0.0384615384615384,-0.166666666666667,"8","s106"
"1549",0.744444444444444,802,127.942443210623,619,183.16891165282,0,-7.5,64,15,-15.5,-0.428571428571429,-0.2,-0.0380952380952381,0.04375,"9","s106"
"1550",0.76,802.5,125.665849764769,598,180.053911567565,0,-84.5,15,86.5,33.5,-0.375,-0.142857142857143,-0.09375,0.00772200772200782,"10","s106"
"1551",0.754545454545455,802,124.804873343377,583,180.303907174411,0,-52,50,86.5,22,-0.375,-0.25,-0.110714285714286,0.118421052631579,"11","s106"
"1552",0.775,802,124.804873343377,585.5,177.565928156109,0,-52,50,83,15.5,-0.375,-0.25,-0.05,0.133720930232558,"12","s106"
"1553",0.776923076923077,802,127.536346601404,585.5,175.228473187202,0,-52,22.5,83,43,-0.375,-0.2,-0.0436046511627907,0.075,"13","s106"
"1554",0.778571428571429,794,136.231168176727,583,178.534140196452,0,-52,37,86,10.5,-0.375,-0.166666666666667,-0.0380434782608695,0.0294117647058824,"14","s106"
"1555",0.766666666666667,785,141.465095020799,575,178.778564936904,0,-52,33,86,8,-0.333333333333333,-0.214285714285714,-0.0797101449275361,0.0357142857142857,"15","s106"
"1556",0.75625,780,141.209471034529,570,190.361511101472,0,25,44,9,6,-0.3,-0.214285714285714,-0.148979591836735,0.0246305418719212,"16","s106"
"1557",0.758823529411765,776,141.603125396127,572.5,186.771773711934,0,43,48,9,2,-0.3,-0.1875,-0.150980392156863,-0.00604838709677424,"17","s106"
"1558",0.766666666666667,775.5,140.780199104598,583,182.530726815255,0,43,48,4,4,-0.3,-0.1875,-0.128571428571429,0.00839552238805974,"18","s106"
"1559",0.778947368421053,775.5,140.780199104598,585.5,178.842452213235,0,105.5,42.5,35.5,4,-0.272727272727273,-0.176470588235294,-0.134052388289676,0.00255754475703329,"19","s106"
"1560",0.79,775.5,140.780199104598,589,175.886758843604,0,89,37,71,6,-0.25,-0.157894736842105,-0.15,-0.00877192982456132,"20","s106"
"1561",0.795238095238095,776,143.623060857887,589,176.411348776395,0,110,37,41.5,2,-0.230769230769231,-0.157894736842105,-0.166056166056166,0.00205058099794941,"21","s106"
"1562",0.8,775.5,145.590601173653,595,173.663453568631,0,64.5,37,74.5,0,-0.2,-0.116228070175439,-0.184615384615385,0.00974658869395717,"22","s106"
"1563",0.808695652173913,775.5,145.590601173653,603.5,171.683761236843,0,65.5,42.5,72,0,-0.166666666666667,-0.117894736842105,-0.206467661691542,0.0150375939849624,"23","s106"
"1564",0.808333333333333,771.5,145.681495282115,601,170.854299469408,0,64.5,37,64.5,0,-0.2,-0.161538461538462,-0.167647058823529,0.0636363636363636,"24","s106"
"1565",0.816,771.5,145.681495282115,605.5,167.943511199724,0,72,37,50,-0.5,-0.173913043478261,-0.143356643356643,-0.173309178743961,0.0469867211440245,"25","s106"
"1566",0.803846153846154,747,152.068165829747,605.5,167.826270643172,0,72,42.5,48,-0.5,-0.208333333333333,-0.102484472049689,-0.151666666666667,0.0326086956521739,"26","s106"
"1567",0.803703703703704,747,149.803838838075,601,166.384197765995,0,73,37,55.5,-1,-0.2,-0.107246376811594,-0.176623376623377,0.037070938215103,"27","s106"
"1568",0.807142857142857,746,152.04349022906,601,168.154740756592,0,77.5,48,57.5,-1,-0.2,-0.1133069828722,-0.1625,0.031055900621118,"28","s106"
"1569",0.810344827586207,747,154.118859636395,603.5,166.491903683472,0,72,48,61,-1,-0.192307692307692,-0.116770186335404,-0.169138090824838,0.0352991820921222,"29","s106"
"1570",0.806666666666667,746,152.480198153059,603.5,166.061360914263,0,79.5,48,55.5,-1,-0.185185185185185,-0.116770186335404,-0.186907838070629,0.0324036095159967,"30","s106"
"1571",0.809677419354839,745,151.175646117222,601,165.246450868923,0,72,53.5,57,-8,-0.178571428571429,-0.118357487922705,-0.188095238095238,0.0375494071146245,"31","s106"
"1572",0.8125,743.5,149.989049506127,605.5,164.928922757153,0,70,53.5,54,-10.5,-0.126666666666667,-0.118357487922705,-0.188172043010753,0.0411696806464025,"32","s106"
"1573",0.815151515151515,742,150.725067263675,598.5,164.317447513929,0,61.5,46,62.5,-8,-0.111515151515151,-0.112612612612613,-0.199548678272083,0.0299145299145299,"33","s106"
"1574",0.814705882352941,741,151.550604635841,594.5,163.387346676787,0,60,50.5,60.5,-10.5,-0.108597285067873,-0.114035087719298,-0.196375519904932,0.0238095238095237,"34","s106"
"1575",0.814285714285714,742,153.633786598571,596,162.808761862636,0,60,40,55.5,-2.5,-0.10042735042735,-0.101214574898785,-0.210625674217907,0.0133502860775588,"35","s106"
"1576",0.819444444444444,742,153.633786598571,594.5,162.695075092265,0,60,25,55.5,-10,-0.0931174089068826,-0.0968660968660968,-0.211278195488722,0.0121481481481481,"36","s106"
"1577",0.818918918918919,741,159.733701106276,596,162.494642420798,0,56,25,59.5,-10,-0.0865384615384616,-0.0767195767195767,-0.211448598130841,0.00752314814814814,"37","s106"
"1578",0.823684210526316,741,159.733701106276,598.5,162.305830201565,0,52,24,61,-11.5,-0.0834896810506567,-0.078380706287683,-0.199477351916376,0.0107435679954764,"38","s106"
"1579",0.827763496143959,741,159.733701106276,601.5,161.595074475571,0.00256410256410256,61,24,47,-15,-0.0726495726495727,-0.078380706287683,-0.204678362573099,0.0138197899391929,"39","s106"
"1580",0.826633165829146,741,158.188261263929,601.5,163.450582173595,0.005,58,24,46,-17,-0.090622537431048,-0.0799663299663299,-0.188579741771231,0.0157952069716776,"40","s106"
"1581",0.82843137254902,741.5,157.253827465623,601.5,164.081408672803,0.0048780487804878,53.5,25,48,-17,-0.0867346938775511,-0.0814814814814815,-0.19421768707483,0.0186517452704503,"41","s106"
"1582",0.830143540669856,741,158.768597668537,600.5,163.425120141503,0.00476190476190476,51.5,38.5,46,-27,-0.0842857142857143,-0.0790273556231004,-0.191475409836066,0.00999000999000998,"42","s106"
"1583",0.831775700934579,728.5,160.499074315166,596,162.668168849595,0.00465116279069767,47,38.5,39,-27,-0.0855172413793104,-0.0499999999999999,-0.186451612903226,0.00408163265306116,"43","s106"
"1584",0.835240274599542,728.5,160.499074315166,593,162.341409442199,0.00455580865603645,47,47.5,32,-34.5,-0.0855172413793104,-0.0473996050032917,-0.179212598425197,0.00320444349497973,"44","s106"
"1585",0.8,1187,161.220346110533,927.5,203.784935655215,0,NA,NA,17,NA,NA,NA,0,NA,"1","s108"
"1586",0.85,1073,194.054975028556,858.5,197.440100806785,0,NA,NA,-27.5,NA,NA,NA,0,NA,"2","s108"
"1587",0.9,1073,194.054975028556,830.5,187.902534093717,0,123,248,-27.5,-258,0,0,0,-0.25,"3","s108"
"1588",0.923076923076923,1073,194.054975028556,809.5,188.957880611424,0.025,140,272,-27.5,-215,0,0,0,-0.1875,"4","s108"
"1589",0.895833333333333,915,177.453374157833,809,188.287094698575,0.04,221.5,160.5,-141.5,-125,0.333333333333333,0,-0.0666666666666667,-0.166666666666667,"5","s108"
"1590",0.879310344827586,1043,197.511060570336,810,205.377959655588,0.0333333333333333,204.5,160.5,-76.5,-90.5,0.4,0,-0.111111111111111,-0.130434782608696,"6","s108"
"1591",0.897058823529412,1043,197.511060570336,846,190.329751664447,0.0285714285714286,204.5,285,-141.5,-189,0.4,0,-0.0833333333333334,-0.12,"7","s108"
"1592",0.897435897435897,979,241.59041489974,846,191.154203203677,0.025,71,178,-135,-90.5,0.285714285714286,0,-0.0740740740740741,-0.148148148148148,"8","s108"
"1593",0.897727272727273,915,251.592649159532,857,203.844836050033,0.0222222222222222,71,132.5,-120,-38.5,0.285714285714286,0,-0.0666666666666667,-0.161290322580645,"9","s108"
"1594",0.908163265306122,915,251.592649159532,858,210.571199645371,0.02,113.5,140,-109,-38.5,0.25,0,-0.0606060606060606,-0.147058823529412,"10","s108"
"1595",0.906542056074766,905.5,278.567386621063,858,210.075317959265,0.0272727272727273,113.5,205,-96.5,-103.5,0.25,0.0909090909090909,-0.0540540540540541,-0.138888888888889,"11","s108"
"1596",0.914529914529915,905.5,278.567386621063,869,217.249061068798,0.025,62.5,210.5,-96.5,-98,0.222222222222222,0.0909090909090909,-0.0512820512820513,-0.125,"12","s108"
"1597",0.920634920634921,905.5,278.567386621063,860,217.262500004586,0.0307692307692308,54,205,-98,-98,0.222222222222222,0.0769230769230769,-0.0465116279069767,-0.121951219512195,"13","s108"
"1598",0.926470588235294,905.5,278.567386621063,858,212.815701385037,0.0285714285714286,90,192,-87,-92.5,0.2,0.0588235294117647,-0.0454545454545454,-0.116279069767442,"14","s108"
"1599",0.931506849315068,905.5,278.567386621063,858,213.484434776348,0.0266666666666667,89,95,-76,2.5,0.2,0.0526315789473685,-0.0425531914893617,-0.111111111111111,"15","s108"
"1600",0.935897435897436,905.5,278.567386621063,856,218.760461065492,0.025,52,83,-76,9,0.181818181818182,0.0526315789473685,-0.0392156862745098,-0.106382978723404,"16","s108"
"1601",0.933734939759036,915,278.675895163996,856,215.523065101346,0.0235294117647059,113,95,-86,-3,0.214285714285714,0.05,-0.0363636363636364,-0.104166666666667,"17","s108"
"1602",0.931818181818182,979,290.481770668848,860,217.575129060697,0.0222222222222222,113,138.5,-76,-45,0.1875,0.0476190476190477,-0.0508474576271186,-0.1,"18","s108"
"1603",0.935483870967742,979,290.481770668848,856,218.166714120343,0.0210526315789474,117.5,142.5,-96,-45,0.176470588235294,0.0454545454545454,-0.0476190476190477,-0.0925925925925926,"19","s108"
"1604",0.938775510204082,979,290.481770668848,846,218.491062017327,0.02,117.5,92,-100,10.5,0.176470588235294,0.0434782608695652,-0.0461538461538461,-0.0847457627118644,"20","s108"
"1605",0.936893203883495,1027,278.291813270411,837,217.275529280306,0.019047619047619,117.5,88.5,-100.5,8.5,0.109803921568628,0.0416666666666666,0.0218905472636816,-0.0769230769230769,"21","s108"
"1606",0.930555555555556,1043,322.955739264391,842,214.675313956091,0.0181818181818182,118.5,88.5,-108,10.5,0.113970588235294,-0.0109649122807018,0.00694444444444442,-0.0208978328173374,"22","s108"
"1607",0.933333333333333,1043,322.955739264391,833,214.815243307437,0.0217391304347826,123,88.5,-108,11,0.107843137254902,-0.0109649122807018,0.00476947535771066,-0.0158615717375631,"23","s108"
"1608",0.936170212765957,1043,322.955739264391,819,213.338838937042,0.0208333333333333,75.5,95.5,-69.5,11,0.0973684210526315,-0.01417004048583,0,-0.0140350877192982,"24","s108"
"1609",0.938775510204082,1043,322.955739264391,819,212.493966407101,0.02,89.5,95.5,-69.5,11.5,0.0778032036613272,-0.01417004048583,0.00134952766531715,-0.00986842105263153,"25","s108"
"1610",0.937254901960784,1035,322.800447903448,816,211.293776800888,0.0192307692307692,89.5,79.5,-74.5,23,0.0778032036613272,-0.011904761904762,0.00324886289798576,-0.0246701090074584,"26","s108"
"1611",0.939622641509434,1035,322.800447903448,816,208.649924069893,0.0185185185185185,53,76,-29,24,0.075,-0.0131362889983581,0.00238095238095237,-0.0213464696223317,"27","s108"
"1612",0.941605839416058,1035,322.800447903448,817,207.398354849361,0.0214285714285714,65,87.5,-27,12,0.07,-0.0101449275362319,0.00294117647058822,-0.0224558050645007,"28","s108"
"1613",0.940140845070423,1027,312.81879033753,822,205.679501596657,0.0206896551724138,66,87.5,-16,24.5,0.0634920634920635,-0.00940860215053763,-0.0091991341991341,-0.0228494623655915,"29","s108"
"1614",0.938566552901024,1004,307.731128929815,824,205.566933541268,0.0233333333333333,54,85.5,-18,31,0.0595238095238094,-0.0456730769230769,-0.00793650793650791,0.0144230769230769,"30","s108"
"1615",0.937293729372937,1027,301.644576103065,820.5,204.225336044253,0.0225806451612903,55,87.5,-7.5,32.5,0.0579937304075235,-0.0437710437710438,-0.0183752417794971,0.0128495842781557,"31","s108"
"1616",0.939297124600639,1027,301.644576103065,822.5,203.164382921016,0.021875,2,75,21,45,0.0532959326788219,-0.0386624869383491,-0.0183774092335276,0.00896551724137928,"32","s108"
"1617",0.938080495356037,1035,334.7026763845,824,201.844200477484,0.0212121212121212,-15,72.5,50,44,0.0520833333333334,-0.039553752535497,-0.026294498381877,0.00955957664731988,"33","s108"
"1618",0.933933933933934,1004,326.847383531232,824,200.19485729875,0.0205882352941176,20,84.5,27,33,0.048235294117647,-0.0111111111111111,-0.0354716981132075,0.00784313725490193,"34","s108"
"1619",0.935860058309038,1004,326.847383531232,818,200.962246972013,0.02,20,75,27,45,0.0433333333333333,-0.0104620749782041,-0.034074074074074,0.00791235544735247,"35","s108"
"1620",0.937677053824363,1004,326.847383531232,822.5,208.419779320534,0.0194444444444444,20,72.5,27,45,0.0433333333333333,-0.0118845500848896,-0.0307964601769911,0.00997067448680355,"36","s108"
"1621",0.939393939393939,1004,326.847383531232,822.5,208.139227868983,0.0189189189189189,-5.5,70,53.5,45,0.0462962962962963,-0.0132340777502068,-0.0319284802043422,0.0118845500848896,"37","s108"
"1622",0.938337801608579,981,323.119344317137,824,206.664067236171,0.0184210526315789,-5.5,82,53,33,0.0462962962962963,-0.0112179487179487,-0.0367334547662416,0.0112179487179487,"38","s108"
"1623",0.93733681462141,948,320.553390949582,824,205.995005197564,0.0179487179487179,0,84.5,55,41,0.0465983224603914,-0.0125,-0.0455172413793103,0.0125,"39","s108"
"1624",0.938931297709924,948,320.553390949582,825,204.724325483646,0.0175,-1.5,70,59.5,54,0.0477477477477477,-0.0118255728011825,-0.0441860465116279,0.0118255728011825,"40","s108"
"1625",0.940446650124069,948,320.553390949582,822.5,203.860032987168,0.0170731707317073,-1.5,48,57.5,65,0.049831081081081,-0.011204481792717,-0.0456730769230769,0.0119485294117647,"41","s108"
"1626",0.941888619854721,948,320.553390949582,820.5,207.890964028721,0.0166666666666667,0,31,57,70.5,0.0507780507780508,-0.0116883116883117,-0.0460328475595652,0.0120300751879699,"42","s108"
"1627",0.943262411347518,948,320.553390949582,820.5,207.711872313425,0.0162790697674419,0,24.5,55.5,78,0.0507780507780508,-0.0101010101010102,-0.0437710437710438,0.0120772946859904,"43","s108"
"1628",0.944444444444444,948,320.553390949582,819,206.224612274902,0.0159453302961276,12.5,24,55,77,0.0466200466200466,-0.0130023640661939,-0.0421607378129117,0.0123900879296563,"44","s108"
"1629",0.4,523.5,121.114408721671,481,NA,0,NA,NA,NA,NA,NA,0.166666666666667,NA,0,"1","s110"
"1630",0.5,456,99.8379242127515,431,87.7764205239653,0,NA,NA,NA,-51.5,NA,0,NA,0.0454545454545454,"2","s110"
"1631",0.466666666666667,513.5,107.771053627586,454.5,79.6025543978751,0,NA,NA,NA,-50,NA,-0.166666666666667,0.25,0.229166666666667,"3","s110"
"1632",0.525,482,100.014911168987,479.5,75.0419142139171,0,26,NA,-163,-61,-0.5,0,-0.0714285714285715,0.0555555555555556,"4","s110"
"1633",0.56,479.5,103.962905472508,454.5,89.4210008030294,0,26,161,-163,-62.5,-0.25,0,-0.35,0.1,"5","s110"
"1634",0.55,452,113.168067033114,431,84.3586966819803,0,26,150,-101.5,-53,-0.25,0.166666666666667,-0.375,-0.0757575757575757,"6","s110"
"1635",0.571428571428571,474,112.40833302444,431,85.9219933009374,0,-32,152,10,-53,-0.2,0.121212121212121,-0.390909090909091,-0.0416666666666666,"7","s110"
"1636",0.55,471.5,126.807678401536,431,102.326974853206,0,-32,152,10,-58.5,0.133333333333333,0.121212121212121,-0.392592592592593,-0.0595238095238095,"8","s110"
"1637",0.550561797752809,471.5,128.159706056195,431,114.199797925188,0.0111111111111111,-32,152,10,-58.5,0.133333333333333,0.0833333333333333,-0.420689655172414,-0.0490196078431372,"9","s110"
"1638",0.535353535353535,474.5,132.54199407447,431,116.713409439618,0.01,-32,152,10,-64,0.05,0.128205128205128,-0.417647058823529,-0.072072072072072,"10","s110"
"1639",0.55045871559633,471,130.094196642279,431,135.548253519763,0.00909090909090909,-28.5,152,18,-64,0,0.032967032967033,-0.405263157894737,0.0627177700348432,"11","s110"
"1640",0.563025210084034,467.5,127.966664387918,432,134.49803208568,0.00833333333333333,-28.5,154,35.5,-59,-0.133333333333333,0.0916666666666667,-0.224806201550388,0.0178571428571429,"12","s110"
"1641",0.573643410852713,471,159.413092331634,461,189.998404999724,0.00769230769230769,33,154,-5,-56.5,-0.119047619047619,0.0625,-0.26984126984127,0.0132978723404256,"13","s110"
"1642",0.572463768115942,471,160.347345429978,467,184.457462567468,0.0142857142857143,43.5,150,-15.5,-56.5,-0.0833333333333334,0.0460526315789473,-0.3125,0.00765306122448983,"14","s110"
"1643",0.582191780821918,471,160.411671556607,479.5,181.210997270902,0.0266666666666667,54,150,-26,-54,-0.0555555555555556,0.0666666666666667,-0.317777777777778,-0.0512820512820512,"15","s110"
"1644",0.576923076923077,474.5,156.67967411161,486,181.31770403333,0.025,64.5,150,-27.5,-54,-0.0333333333333333,0.1,-0.337037037037037,-0.110714285714286,"16","s110"
"1645",0.578313253012048,491.5,154.601872984886,486,178.414294924718,0.0235294117647059,64.5,150,-18.5,-56.5,-0.0333333333333333,0.15,-0.35,-0.146551724137931,"17","s110"
"1646",0.573863636363636,501,150.63656759066,479.5,177.126477294531,0.0222222222222222,64.5,150,-18.5,-56.5,0.119047619047619,0.169230769230769,-0.404761904761905,-0.162673392181589,"18","s110"
"1647",0.580645161290323,491.5,148.323804166597,486,172.162506413679,0.0210526315789474,64.5,150,-17,-54,0.00793650793650791,0.185714285714286,-0.354945054945055,-0.176339285714286,"19","s110"
"1648",0.591836734693878,491.5,147.456571594246,486,166.045466587337,0.02,50.5,150,-6.5,-54,0,0.185714285714286,-0.350724637681159,-0.168067226890756,"20","s110"
"1649",0.587378640776699,477,145.401017955202,479.5,164.194154219084,0.019047619047619,50.5,150,-6.5,-54,-0.0333333333333333,0.185714285714286,-0.361643835616438,-0.174603174603175,"21","s110"
"1650",0.569444444444444,508,145.485959216434,479.5,164.194154219084,0.0181818181818182,50.5,150,-6.5,-54,-0.0333333333333333,0.214285714285714,-0.39493670886076,-0.172380952380952,"22","s110"
"1651",0.566371681415929,504.5,148.68801645076,481,164.205476823783,0.0173913043478261,50.5,150,-5,-54,-0.0833333333333334,0.214285714285714,-0.323170731707317,-0.193121693121693,"23","s110"
"1652",0.563559322033898,501,150.098924800769,479.5,165.62329978814,0.0166666666666667,50.5,96.5,-5,-0.5,-0.0961538461538461,0.228571428571429,-0.331395348837209,-0.211764705882353,"24","s110"
"1653",0.569105691056911,506,148.236713638829,467,162.022624356619,0.016,50.5,55.5,-5,-5.5,-0.05,0.141304347826087,-0.331395348837209,-0.15,"25","s110"
"1654",0.5703125,509,152.007269041762,478,159.46532866362,0.0153846153846154,47,55.5,-5,-3,-0.0424836601307189,0.156010230179028,-0.301767676767677,-0.162555344718533,"26","s110"
"1655",0.571428571428571,509,150.817187151803,467,158.094730054123,0.0148148148148148,47,66.5,-6.5,-5.5,-0.0380116959064327,0.111842105263158,-0.255639097744361,-0.126315789473684,"27","s110"
"1656",0.576086956521739,504,149.449198471141,480,155.614105594396,0.0142857142857143,19.5,40.5,4,-5.5,-0.0952380952380952,0.11,-0.242753623188406,-0.141752577319588,"28","s110"
"1657",0.576923076923077,508,148.91821576364,486,153.480916464925,0.0137931034482759,19.5,40.5,4,-3,-0.0909090909090909,0.11,-0.194258373205742,-0.142156862745098,"29","s110"
"1658",0.581081081081081,509,147.565087409902,503,149.956662743815,0.0133333333333333,1,40.5,10.5,-0.5,-0.0561594202898551,0.132275132275132,-0.210068649885584,-0.148697214734951,"30","s110"
"1659",0.588235294117647,510,149.59320076222,510,152.99248839353,0.0129032258064516,1,84,10.5,-43,-0.0561594202898551,0.152979066022544,-0.192990239574091,-0.169996083039561,"31","s110"
"1660",0.582278481012658,510,157.444508471222,510,152.99248839353,0.0125,1,84,10.5,-43,-0.0678260869565217,0.139751552795031,-0.195863233431828,-0.186117467581999,"32","s110"
"1661",0.582822085889571,509,155.292948269183,508.5,152.941207681851,0.0121212121212121,1,110,10.5,-43,-0.0678260869565217,0.127436281859071,-0.189909762100082,-0.190942028985507,"33","s110"
"1662",0.589285714285714,509,155.016164361564,507,153.404046208489,0.0117647058823529,9.5,84,0.5,-44,-0.0533333333333333,0.137447405329593,-0.18960244648318,-0.185834502103787,"34","s110"
"1663",0.589595375722543,509,155.136022721673,503,152.893162751583,0.0114285714285714,21.5,74,2,-34.5,-0.0907692307692307,0.10375,-0.158181818181818,-0.16625,"35","s110"
"1664",0.584269662921348,509,155.86488944506,497,152.901985707671,0.0111111111111111,21.5,74,2,-35,-0.115384615384615,0.132867132867133,-0.132928475033738,-0.181444509688785,"36","s110"
"1665",0.584699453551913,510,154.616400798741,497,152.902433861425,0.0108108108108108,30,74,-5,-35,-0.0830140485312899,0.132867132867133,-0.137931034482759,-0.176638176638177,"37","s110"
"1666",0.582446808510638,510,154.262595038437,490,151.743372967881,0.0105263157894737,30,41,-5,-37,-0.0935960591133005,0.0928571428571429,-0.154022988505747,-0.154411764705882,"38","s110"
"1667",0.585492227979275,510,153.516003611284,485.5,151.044214067188,0.0102564102564103,42.5,34,-5.5,-37,-0.120430107526882,0.0833333333333334,-0.145161290322581,-0.151459854014598,"39","s110"
"1668",0.575757575757576,510,150.948213761575,485.5,151.044214067188,0.01,42.5,34,-5.5,-37,-0.103616813294233,0.010752688172043,-0.138318670576735,-0.0887668725692061,"40","s110"
"1669",0.578817733990148,512,150.379043847025,491,151.679636973657,0.00975609756097561,49,41,-12,-37,-0.0811059907834102,0.00174367916303397,-0.151648351648352,-0.0929123125851885,"41","s110"
"1670",0.576923076923077,511,150.357761666987,497,156.436693416085,0.00952380952380952,49,41,-12,-35,-0.0880557977332171,-0.00679117147707986,-0.144698544698545,-0.100238146785018,"42","s110"
"1671",0.584507042253521,512,149.95188129926,501,153.449519168997,0.00930232558139535,31,58,-15.5,-47,-0.087171052631579,-0.00480769230769229,-0.142857142857143,-0.108552631578947,"43","s110"
"1672",0.586206896551724,510,148.766216951367,501,152.584389982834,0.00911161731207289,19,51,-15.5,-47,-0.0956937799043063,-0.0125,-0.153637770897833,-0.0977564102564102,"44","s110"
"1673",0.9,473,NA,660,140.189667440731,0,-96,NA,169.5,NA,0,NA,0,-0.5,"1","s111"
"1674",0.8,621.5,254.74562475798,659.5,143.855988594655,0,-96,NA,230,186,0,NA,-0.222222222222222,-0.285714285714286,"2","s111"
"1675",0.833333333333333,770,323.807813370833,659.5,181.782946047434,0,-116.5,NA,177,88,0,NA,-0.25,-0.181818181818182,"3","s111"
"1676",0.825,867,269.142730765313,659.5,176.646422158895,0,-33.5,NA,115,89.5,-0.333333333333333,0,0.0833333333333334,-0.142857142857143,"4","s111"
"1677",0.86,867,269.142730765313,635,160.131699270042,0,-14.5,-121.5,169,124,-0.25,0,0.0277777777777778,-0.105263157894737,"5","s111"
"1678",0.85,770,273.470951128472,625.5,165.413738831431,0,-14.5,-142,130,146,-0.25,0,0.05,-0.153846153846154,"6","s111"
"1679",0.828571428571429,781.5,283.956182599294,625.5,163.782630336675,0,-50,-142,146,110,-0.166666666666667,0,-0.0942028985507247,-0.172413793103448,"7","s111"
"1680",0.85,781.5,283.956182599294,618,176.591554349774,0,-10.5,-156.5,86.5,116,-0.142857142857143,0,-0.107142857142857,-0.15625,"8","s111"
"1681",0.833333333333333,770,261.539908636376,617.5,177.434630562037,0,-10.5,-96.5,106.5,56,-0.142857142857143,0,-0.142857142857143,-0.171428571428571,"9","s111"
"1682",0.82,722,252.784855176365,617.5,174.527346157067,0,21.5,-120.5,47,110,-0.125,0,-0.19758064516129,-0.17948717948718,"10","s111"
"1683",0.827272727272727,720,246.02006289128,625.5,177.215731351922,0,14,-120.5,71,77,-0.125,0,-0.198529411764706,-0.166666666666667,"11","s111"
"1684",0.815126050420168,745,233.684065405073,637,193.198933169357,0.00833333333333333,44,-120.5,45,77,-0.1,0,-0.233333333333333,-0.195652173913043,"12","s111"
"1685",0.821705426356589,720,229.08748350535,637,190.797457534064,0.00769230769230769,42,-120.5,55,72.5,-0.1,0,-0.233333333333333,-0.18,"13","s111"
"1686",0.834532374100719,720,229.08748350535,640.5,189.986102728489,0.00714285714285714,44,-120.5,80,77,-0.1,0,-0.195454545454545,-0.166666666666667,"14","s111"
"1687",0.838926174496644,717,224.932997270008,644.5,193.042792112792,0.00666666666666667,83,-120.5,34,80,-0.0769230769230769,0,-0.22742474916388,-0.157894736842105,"15","s111"
"1688",0.849056603773585,717,224.932997270008,644.5,188.32099199767,0.00625,85,-120.5,4,77,-0.0666666666666667,0,-0.213333333333333,-0.15,"16","s111"
