,adaptive_n_back.acc,adaptive_n_back.avg_rt,adaptive_n_back.mean_load,adaptive_n_back_mturk.acc,adaptive_n_back_mturk.avg_rt,adaptive_n_back_mturk.mean_load,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.keep_score,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_loss_percent,angling_risk_task_always_sunny.release_score,angling_risk_task_always_sunny_mturk.keep_adjusted_clicks,angling_risk_task_always_sunny_mturk.keep_loss_percent,angling_risk_task_always_sunny_mturk.keep_score,angling_risk_task_always_sunny_mturk.release_adjusted_clicks,angling_risk_task_always_sunny_mturk.release_loss_percent,angling_risk_task_always_sunny_mturk.release_score,attention_network_task.acc,attention_network_task.alerting_acc,attention_network_task.alerting_rt,attention_network_task.avg_rt,attention_network_task.conflict_acc,attention_network_task.conflict_rt,attention_network_task.orienting_acc,attention_network_task.orienting_rt,attention_network_task_mturk.acc,attention_network_task_mturk.alerting_acc,attention_network_task_mturk.alerting_rt,attention_network_task_mturk.avg_rt,attention_network_task_mturk.conflict_acc,attention_network_task_mturk.conflict_rt,attention_network_task_mturk.orienting_acc,attention_network_task_mturk.orienting_rt,bickel_titrator.hyp_discount_rate_large,bickel_titrator.hyp_discount_rate_medium,bickel_titrator.hyp_discount_rate_small,bickel_titrator_mturk.hyp_discount_rate_large,bickel_titrator_mturk.hyp_discount_rate_medium,bickel_titrator_mturk.hyp_discount_rate_small,bis11_survey.Attentional,bis11_survey.Motor,bis11_survey.Nonplanning,bis11_survey_mturk.Attentional,bis11_survey_mturk.Motor,bis11_survey_mturk.Nonplanning,bis_bas_survey.BAS_drive,bis_bas_survey.BAS_fun_seeking,bis_bas_survey.BAS_reward_responsiveness,bis_bas_survey.BIS,bis_bas_survey_mturk.BAS_drive,bis_bas_survey_mturk.BAS_fun_seeking,bis_bas_survey_mturk.BAS_reward_responsiveness,bis_bas_survey_mturk.BIS,brief_self_control_survey.self_control,brief_self_control_survey_mturk.self_control,choice_reaction_time.acc,choice_reaction_time.avg_rt,choice_reaction_time_mturk.acc,choice_reaction_time_mturk.avg_rt,cognitive_reflection_survey.correct_proportion,cognitive_reflection_survey.intuitive_proportion,cognitive_reflection_survey_mturk.correct_proportion,cognitive_reflection_survey_mturk.intuitive_proportion,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.probability_sensitivity,columbia_card_task_cold_mturk.avg_cards_chosen,columbia_card_task_cold_mturk.gain_sensitivity,columbia_card_task_cold_mturk.information_use,columbia_card_task_cold_mturk.loss_sensitivity,columbia_card_task_cold_mturk.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.probability_sensitivity,columbia_card_task_hot_mturk.avg_cards_chosen,columbia_card_task_hot_mturk.gain_sensitivity,columbia_card_task_hot_mturk.information_use,columbia_card_task_hot_mturk.loss_sensitivity,columbia_card_task_hot_mturk.probability_sensitivity,dickman_survey.dysfunctional,dickman_survey.functional,dickman_survey_mturk.dysfunctional,dickman_survey_mturk.functional,dietary_decision.health_sensitivity,dietary_decision.taste_sensitivity,dietary_decision_mturk.health_sensitivity,dietary_decision_mturk.taste_sensitivity,digit_span.forward_span,digit_span.reverse_span,digit_span_mturk.forward_span,digit_span_mturk.reverse_span,directed_forgetting.acc,directed_forgetting.avg_rt,directed_forgetting.proactive_interference_acc,directed_forgetting.proactive_interference_rt,directed_forgetting_mturk.acc,directed_forgetting_mturk.avg_rt,directed_forgetting_mturk.proactive_interference_acc,directed_forgetting_mturk.proactive_interference_rt,discount_titrate.percent_patient,discount_titrate_mturk.hyp_discount_rate_glm,discount_titrate_mturk.hyp_discount_rate_nm,discount_titrate_mturk.percent_patient,dospert_eb_survey.ethical,dospert_eb_survey.financial,dospert_eb_survey.health_safety,dospert_eb_survey.recreational,dospert_eb_survey.social,dospert_eb_survey_mturk.ethical,dospert_eb_survey_mturk.financial,dospert_eb_survey_mturk.health_safety,dospert_eb_survey_mturk.recreational,dospert_eb_survey_mturk.social,dospert_rp_survey.ethical,dospert_rp_survey.financial,dospert_rp_survey.health_safety,dospert_rp_survey.recreational,dospert_rp_survey.social,dospert_rp_survey_mturk.ethical,dospert_rp_survey_mturk.financial,dospert_rp_survey_mturk.health_safety,dospert_rp_survey_mturk.recreational,dospert_rp_survey_mturk.social,dospert_rt_survey.ethical,dospert_rt_survey.financial,dospert_rt_survey.health_safety,dospert_rt_survey.recreational,dospert_rt_survey.social,dospert_rt_survey_mturk.ethical,dospert_rt_survey_mturk.financial,dospert_rt_survey_mturk.health_safety,dospert_rt_survey_mturk.recreational,dospert_rt_survey_mturk.social,dot_pattern_expectancy.AY-BY_acc,dot_pattern_expectancy.AY-BY_rt,dot_pattern_expectancy.BX-BY_acc,dot_pattern_expectancy.BX-BY_rt,dot_pattern_expectancy.acc,dot_pattern_expectancy.avg_rt,dot_pattern_expectancy.bias,dot_pattern_expectancy.dprime,dot_pattern_expectancy_mturk.AY-BY_acc,dot_pattern_expectancy_mturk.AY-BY_rt,dot_pattern_expectancy_mturk.BX-BY_acc,dot_pattern_expectancy_mturk.BX-BY_rt,dot_pattern_expectancy_mturk.acc,dot_pattern_expectancy_mturk.avg_rt,dot_pattern_expectancy_mturk.bias,dot_pattern_expectancy_mturk.dprime,eating_survey.cognitive_restraint,eating_survey.emotional_eating,eating_survey.uncontrolled_eating,eating_survey_mturk.cognitive_restraint,eating_survey_mturk.emotional_eating,eating_survey_mturk.uncontrolled_eating,erq_survey.reappraisal,erq_survey.suppression,erq_survey_mturk.reappraisal,erq_survey_mturk.suppression,five_facet_mindfulness_survey.act_with_awareness,five_facet_mindfulness_survey.describe,five_facet_mindfulness_survey.nonjudge,five_facet_mindfulness_survey.nonreact,five_facet_mindfulness_survey.observe,five_facet_mindfulness_survey_mturk.act_with_awareness,five_facet_mindfulness_survey_mturk.describe,five_facet_mindfulness_survey_mturk.nonjudge,five_facet_mindfulness_survey_mturk.nonreact,five_facet_mindfulness_survey_mturk.observe,future_time_perspective_survey.future_time_perspective,future_time_perspective_survey_mturk.future_time_perspective,go_nogo.acc,go_nogo.bias,go_nogo.dprime,go_nogo_mturk.acc,go_nogo_mturk.bias,go_nogo_mturk.dprime,grit_scale_survey.grit,grit_scale_survey_mturk.grit,hierarchical_rule.acc,hierarchical_rule.avg_rt,hierarchical_rule.score,hierarchical_rule_mturk.acc,hierarchical_rule_mturk.avg_rt,hierarchical_rule_mturk.score,holt_laury_survey.safe_choices,holt_laury_survey_mturk.safe_choices,impulsive_venture_survey.impulsiveness,impulsive_venture_survey.venturesomeness,impulsive_venture_survey_mturk.impulsiveness,impulsive_venture_survey_mturk.venturesomeness,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_acc,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_acc,information_sampling_task.Fixed_Win_motivation,information_sampling_task_mturk.Decreasing_Win_P_correct,information_sampling_task_mturk.Decreasing_Win_acc,information_sampling_task_mturk.Decreasing_Win_motivation,information_sampling_task_mturk.Fixed_Win_P_correct,information_sampling_task_mturk.Fixed_Win_acc,information_sampling_task_mturk.Fixed_Win_motivation,keep_track.score,keep_track_mturk.score,kirby.hyp_discount_rate_large,kirby.hyp_discount_rate_medium,kirby.hyp_discount_rate_small,kirby_mturk.hyp_discount_rate,kirby_mturk.hyp_discount_rate_large,kirby_mturk.hyp_discount_rate_medium,kirby_mturk.hyp_discount_rate_small,kirby_mturk.percent_patient,kirby_mturk.percent_patient_large,kirby_mturk.percent_patient_medium,kirby_mturk.percent_patient_small,leisure_time_activity_survey.activity_level,leisure_time_activity_survey_mturk.activity_level,local_global_letter.acc,local_global_letter.avg_rt,local_global_letter.conflict_acc,local_global_letter.conflict_rt,local_global_letter.congruent_facilitation_acc,local_global_letter.congruent_facilitation_rt,local_global_letter.incongruent_harm_acc,local_global_letter.incongruent_harm_rt,local_global_letter.switch_cost_acc,local_global_letter.switch_cost_rt,local_global_letter_mturk.acc,local_global_letter_mturk.avg_rt,local_global_letter_mturk.conflict_acc,local_global_letter_mturk.conflict_rt,local_global_letter_mturk.congruent_facilitation_acc,local_global_letter_mturk.congruent_facilitation_rt,local_global_letter_mturk.incongruent_harm_acc,local_global_letter_mturk.incongruent_harm_rt,local_global_letter_mturk.switch_cost_acc,local_global_letter_mturk.switch_cost_rt,mindful_attention_awareness_survey.mindfulness,mindful_attention_awareness_survey_mturk.mindfulness,motor_selective_stop_signal.SSRT,motor_selective_stop_signal.reactive_control,motor_selective_stop_signal.selective_proactive_control,motor_selective_stop_signal_mturk.SSRT,motor_selective_stop_signal_mturk.ignore_acc,motor_selective_stop_signal_mturk.ignore_rt_error,motor_selective_stop_signal_mturk.ignore_rt_error_std,motor_selective_stop_signal_mturk.reactive_control,motor_selective_stop_signal_mturk.selective_proactive_control,mpq_control_survey.control,mpq_control_survey_mturk.control,probabilistic_selection.overall_test_acc,probabilistic_selection.positive_learning_bias,probabilistic_selection.value_sensitivity,probabilistic_selection_mturk.overall_test_acc,probabilistic_selection_mturk.positive_learning_bias,probabilistic_selection_mturk.value_sensitivity,psychological_refractory_period_two_choices.PRP_slope,psychological_refractory_period_two_choices.task1_acc,psychological_refractory_period_two_choices.task2_acc,psychological_refractory_period_two_choices_mturk.PRP_slope,psychological_refractory_period_two_choices_mturk.task1_acc,psychological_refractory_period_two_choices_mturk.task2_acc,ravens.score,ravens_mturk.score,recent_probes.acc,recent_probes.avg_rt,recent_probes.proactive_interference_acc,recent_probes.proactive_interference_rt,selection_optimization_compensation_survey.compensation,selection_optimization_compensation_survey.elective_selection,selection_optimization_compensation_survey.loss_based_selection,selection_optimization_compensation_survey.optimization,selection_optimization_compensation_survey_mturk.compensation,selection_optimization_compensation_survey_mturk.elective_selection,selection_optimization_compensation_survey_mturk.loss_based_selection,selection_optimization_compensation_survey_mturk.optimization,self_regulation_survey.control,self_regulation_survey_mturk.control,sensation_seeking_survey.boredom_susceptibility,sensation_seeking_survey.disinhibition,sensation_seeking_survey.experience_seeking,sensation_seeking_survey.thrill_adventure_seeking,sensation_seeking_survey_mturk.boredom_susceptibility,sensation_seeking_survey_mturk.disinhibition,sensation_seeking_survey_mturk.experience_seeking,sensation_seeking_survey_mturk.thrill_adventure_seeking,shape_matching.acc,shape_matching.avg_rt,shift_task.acc,shift_task.avg_rt,shift_task.learning_rate,shift_task_mturk.acc,shift_task_mturk.avg_rt,shift_task_mturk.learning_rate,simon.acc,simon.avg_rt,simon.simon_acc,simon.simon_rt,simon_mturk.acc,simon_mturk.avg_rt,simon_mturk.simon_acc,simon_mturk.simon_rt,simple_reaction_time.avg_rt,simple_reaction_time_mturk.avg_rt,spatial_span.forward_span,spatial_span.reverse_span,spatial_span_mturk.forward_span,spatial_span_mturk.reverse_span,stim_selective_stop_signal.SSRT,stim_selective_stop_signal_mturk.SSRT,stim_selective_stop_signal_mturk.ignore_acc,stim_selective_stop_signal_mturk.ignore_rt_error,stim_selective_stop_signal_mturk.ignore_rt_error_std,stop_signal.SSRT_high,stop_signal.SSRT_low,stop_signal.proactive_SSRT_speeding,stop_signal.proactive_slowing,stop_signal_mturk.SSRT,stop_signal_mturk.SSRT_high,stop_signal_mturk.SSRT_low,stop_signal_mturk.proactive_SSRT_speeding,stop_signal_mturk.proactive_slowing,stroop.acc,stroop.avg_rt,stroop.stroop_acc,stroop.stroop_rt,stroop_mturk.acc,stroop_mturk.avg_rt,stroop_mturk.stroop_acc,stroop_mturk.stroop_rt,ten_item_personality_survey.agreeableness,ten_item_personality_survey.conscientiousness,ten_item_personality_survey.emotional_stability,ten_item_personality_survey.extraversion,ten_item_personality_survey.openness,ten_item_personality_survey_mturk.agreeableness,ten_item_personality_survey_mturk.conscientiousness,ten_item_personality_survey_mturk.emotional_stability,ten_item_personality_survey_mturk.extraversion,ten_item_personality_survey_mturk.openness,theories_of_willpower_survey.endorse_limited_resource,theories_of_willpower_survey_mturk.endorse_limited_resource,threebytwo.acc,threebytwo.avg_rt,threebytwo.cue_switch_cost_rt_100.0,threebytwo.cue_switch_cost_rt_900.0,threebytwo.task_switch_cost_rt_100.0,threebytwo.task_switch_cost_rt_900.0,time_perspective_survey.future,time_perspective_survey.past_negative,time_perspective_survey.past_positive,time_perspective_survey.present_fatalistic,time_perspective_survey.present_hedonistic,time_perspective_survey_mturk.future,time_perspective_survey_mturk.past_negative,time_perspective_survey_mturk.past_positive,time_perspective_survey_mturk.present_fatalistic,time_perspective_survey_mturk.present_hedonistic,tower_of_london.avg_move_time,tower_of_london.num_extra_moves,tower_of_london.num_optimal_solutions,tower_of_london.planning_time,tower_of_london_mturk.avg_move_time,tower_of_london_mturk.num_extra_moves,tower_of_london_mturk.num_optimal_solutions,tower_of_london_mturk.planning_time,two_stage_decision.avg_rt,two_stage_decision.model_based,two_stage_decision.model_free,two_stage_decision.perseverance,two_stage_decision_mturk.avg_rt,two_stage_decision_mturk.model_based,two_stage_decision_mturk.model_free,two_stage_decision_mturk.perseverance,upps_impulsivity_survey.lack_of_perseverance,upps_impulsivity_survey.lack_of_premeditation,upps_impulsivity_survey.negative_urgency,upps_impulsivity_survey.positive_urgency,upps_impulsivity_survey.sensation_seeking,upps_impulsivity_survey_mturk.lack_of_perseverance,upps_impulsivity_survey_mturk.lack_of_premeditation,upps_impulsivity_survey_mturk.negative_urgency,upps_impulsivity_survey_mturk.positive_urgency,upps_impulsivity_survey_mturk.sensation_seeking,writing_task.neutral_probability,writing_task.positive_probability,writing_task_mturk.neutral_probability,writing_task_mturk.positive_probability
s002,0.726342711,608.5,1.2,0.726342711,608.5,1.2,20.2608695652,0.2333333333,453,13.0,0.1333333333,325,20.2608695652,0.2333333333,453,13.0,0.1333333333,325,0.9930555556,0.0,-67.0,741.0,-0.0208333333,120.0,-0.0277777778,36.5,0.9930555556,0.0,-67.0,741.0,-0.0208333333,120.0,-0.0277777778,36.5,0.029923370100000003,0.1478212891,0.0556884766,0.029923370100000003,0.1478212891,0.0556884766,5.0,3.9642857143,5.4666666667,5.0,3.9642857143,5.4666666667,3.0,3.25,3.4,1.5714285714,3.0,3.25,3.4,1.5714285714,33,33,0.98,454.0,0.98,454.0,0.1666666667,0.1666666667,0.1666666667,0.1666666667,11.75,-0.0666666667,0,-7.285838599000001e-17,-2.25,11.75,-0.0666666667,0,-7.285838599000001e-17,-2.25,8.0833333333,0.037762384600000004,0.0,-0.001822838,0.33501259450000004,8.0833333333,0.037762384600000004,0.0,-0.001822838,0.33501259450000004,1.0833333333,1.3636363636,1.0833333333,1.3636363636,0.1387440396,0.43240473690000003,0.1387440396,0.43240473690000003,8.0,10.3,8.0,10.3,0.9275362319,1145.5,-0.1764705882,-39.5,0.9275362319,1145.5,-0.1764705882,-39.5,0.1944444444,1.0946069595,-0.023773518400000002,0.1944444444,2.0,1.0,1.6666666667,1.6666666667,3.3333333333,2.0,1.0,1.6666666667,1.6666666667,3.3333333333,4.6666666667,6.5,4.5,3.6666666667000003,1.8333333333000001,4.6666666667,6.5,4.5,3.6666666667000003,1.8333333333000001,2.1666666667,1.0,2.6666666667000003,3.6666666667000003,5.6666666667,2.1666666667,1.0,2.6666666667000003,3.6666666667000003,5.6666666667,-0.0625,530.0,0.125,87.0,0.9527559055,687.0,0.33223158610000003,4.6556717651,-0.0625,530.0,0.125,87.0,0.9527559055,687.0,0.33223158610000003,4.6556717651,16.6666666667,77.7777777778,70.3703703704,16.6666666667,77.7777777778,70.3703703704,5.8333333333,1.75,5.8333333333,1.75,3.875,4.0,4.125,3.1428571429,4.0,3.875,4.0,4.125,3.1428571429,4.0,49,49,0.98,-1.070541321,3.8243251091,0.98,-1.070541321,3.8243251091,28,28,0.3126760563,691.0,111.0,0.3126760563,691.0,111.0,6,6,1.6875,1.4666666667000001,1.6875,1.4666666667000001,0.7541481018,0.7000000000000001,0.0017554871,0.7393355608000001,0.7000000000000001,0.0013716979000000002,0.7541481018,0.7000000000000001,0.0017554871,0.7393355608000001,0.7000000000000001,0.0013716979000000002,0.5277777778,0.5277777778,0.06403124240000001,0.158113883,0.0256124969,0.06403124240000001,0.06403124240000001,0.158113883,0.0256124969,0.2222222222,0.2222222222,0.1111111111,0.33333333330000003,4,4,0.7191011236,788.0,-0.2128205128,160.5,-0.23030303030000002,-38.5,0.0174825175,199.0,-0.14814814810000002,93.0,0.7191011236,788.0,-0.2128205128,160.5,-0.23030303030000002,-38.5,0.0174825175,199.0,-0.14814814810000002,93.0,4.0666666667,4.0666666667,,,,,,,,,,38,38,,,,,,,0.5320132074,0.9833333333000001,0.9777777778000001,0.5320132074,0.9833333333000001,0.9777777778000001,4,4,0.8732394366,1138.0,-0.1111111111,-70.0,,,,,,,,,122.0,122.0,0.2,0.2,0.6000000000000001,0.1,0.2,0.2,0.6000000000000001,0.1,0.9820788530000001,761.0,,,,,,,0.93,601.0,-0.06,52.5,0.93,601.0,-0.06,52.5,351.5,351.5,4.8,6.1,4.8,6.1,291.3333333333,291.3333333333,0.9500000000000001,676.5,129.3702696398,292.5,323.6666666667,31.1666666667,144.295201474,308.0833333333,292.5,323.6666666667,31.1666666667,144.295201474,0.9894736842,716.0,0.0208333333,140.0,0.9894736842,716.0,0.0208333333,140.0,6.0,4.0,6.0,5.0,6.5,6.0,4.0,6.0,5.0,6.5,38,38,0.7989130435,1114.0,87.0,130.0,-11.0,0.5,2.8461538462,2.8,4.6666666667,3.0,4.1333333333,2.8461538462,2.8,4.5555555556,3.0,4.1333333333,1795.1016666667,8,8,3727.25,1795.1016666667,8,8,3727.25,689.7964824121,-0.3787240395,-0.1665670064,-0.7464676255,689.7964824121,-0.3787668885,-0.1665709303,-0.7465350711000001,1.5,2.0909090909,3.0,3.2857142857,3.0833333333,1.5,2.0909090909,3.0,3.2857142857,3.0833333333,0.8172749921,0.1922162034,0.8172749921,0.1922162034
s005,0.7788235294,563.0,1.65,0.7788235294,563.0,1.65,36.3636363636,0.2666666667,750,30.5,0.33333333330000003,580,36.3636363636,0.2666666667,750,30.5,0.33333333330000003,580,1.0,0.0,17.0,607.0,0.0,61.5,0.0,30.0,1.0,0.0,17.0,607.0,0.0,61.5,0.0,30.0,0.000525995,0.0041643982,0.0276582031,0.000525995,0.0041643982,0.0276582031,3.5333333333,3.5,3.6333333333,3.5333333333,3.5,3.6333333333,3.0,3.25,3.8,2.2857142857,3.0,3.25,3.8,2.2857142857,41,41,1.0,476.5,1.0,476.5,0.8333333333,0.1666666667,0.8333333333,0.1666666667,13.4166666667,0.275,3,-0.0306666667,-2.9166666667000003,13.4166666667,0.275,3,-0.0306666667,-2.9166666667000003,13.0416666667,0.4185577722,3.0,-0.0250756442,-3.7905236908,13.0416666667,0.4185577722,3.0,-0.0250756442,-3.7905236908,1.0,1.7272727273,1.0,1.7272727273,0.2518581217,1.2169609029,0.2518581217,1.2169609029,9.2,8.0,9.2,8.0,0.7361111111,832.0,-0.3888888889,149.0,0.7361111111,832.0,-0.3888888889,149.0,0.1666666667,0.0341010807,0.024579341,0.1666666667,2.0,2.6666666667000003,1.0,2.0,3.5,2.0,2.6666666667000003,1.0,2.0,3.5,5.5,6.1666666667,6.0,6.1666666667,4.0,5.5,6.1666666667,6.0,6.1666666667,4.0,1.6666666667,1.5,2.6666666667000003,1.5,4.6666666667,1.6666666667,1.5,2.6666666667000003,1.5,4.6666666667,0.1875,-56.5,0.1833333333,-121.5,0.9606299213,451.0,-0.3884511935,3.7790742791,0.1875,-56.5,0.1833333333,-121.5,0.9606299213,451.0,-0.3884511935,3.7790742791,27.7777777778,0.0,40.7407407407,27.7777777778,0.0,40.7407407407,4.8333333333,5.0,4.8333333333,5.0,4.5,3.875,2.875,4.2857142857,4.625,4.5,3.875,2.875,4.2857142857,4.625,46,46,0.9628571429,-0.5306698657,2.9584098130000003,0.9628571429,-0.5306698657,2.9584098130000003,28,28,0.48739495800000004,866.5,174.0,0.48739495800000004,866.5,174.0,6,6,1.25,1.4,1.25,1.4,0.7475608826,1.0,0.0009119887,0.920829773,0.9,0.001067059,0.7475608826,1.0,0.0009119887,0.9208297729,0.9,0.001067059,0.5555555556,0.5555555556,0.0256124969,0.0256124969,0.06403124240000001,0.0256124969,0.0256124969,0.0256124969,0.06403124240000001,0.2962962963,0.33333333330000003,0.33333333330000003,0.2222222222,4,4,0.9894736842,787.5,-0.0344827586,164.5,0.0,-28.5,-0.0344827586,193.0,-0.022222222200000002,65.0,0.9894736842,787.5,-0.0344827586,164.5,0.0,-28.5,-0.0344827586,193.0,-0.022222222200000002,65.0,5.0666666667,5.0666666667,344.1666666667,7.0,114.0,344.1666666667,0.9833333333000001,486.0,84.0820472989,7.0,114.0,43,43,,,,,,,0.6320956121,0.9744897959000001,0.9846938776,0.6320956121,0.9744897959000001,0.9846938776,14,14,0.9571428571,852.0,-0.0555555556,96.0,0.6666666667000001,0.75,,0.8333333333,0.6666666667000001,0.75,,0.8333333333,131.0,131.0,0.0,0.7000000000000001,0.7000000000000001,0.4,0.0,0.7000000000000001,0.7000000000000001,0.4,1.0,943.0,0.47117794490000003,506.0,0.0445575732,0.47117794490000003,506.0,0.0445575732,1.0,572.5,0.0,4.5,1.0,572.5,0.0,4.5,302.5,302.5,6.5,5.1,6.5,5.1,432.6666666667,432.6666666667,0.8833333333000001,610.0,144.3689491674,249.6666666667,302.5,52.8333333333,61.5610543303,276.0833333333,249.6666666667,302.5,52.8333333333,61.5610543303,1.0,572.0,0.0,59.0,1.0,572.0,0.0,59.0,6.0,5.0,7.0,3.0,6.0,6.0,5.0,7.0,3.0,6.0,33,33,0.8637413395,695.0,58.0,7.5,19.0,57.0,3.8461538462,3.1,3.3333333333,2.2222222222,3.2666666667,3.8461538462,3.1,3.3333333333,2.2222222222,3.2666666667,1915.6111111111,19,7,2585.75,1915.6111111111,19,7,2585.75,870.4396984925,0.5128273787000001,0.6455417923,0.5295053167,870.4396984925,0.9175886747,0.11994606860000001,1.382557588,1.7000000000000002,1.3636363636,1.75,1.0,2.8333333333,1.7000000000000002,1.3636363636,1.75,1.0,2.8333333333,0.8868519986000001,0.4059011843,0.8868519986000001,0.4059011843
s006,0.8004926108,560.0,1.4,0.8004926108,560.0,1.4,43.3333333333,0.4,736,32.7083333333,0.2,750,43.3333333333,0.4,736,32.7083333333,0.2,750,0.9375,-0.0555555556,34.5,607.0,-0.1458333333,77.0,-0.1388888889,63.5,0.9375,-0.0555555556,34.5,607.0,-0.1458333333,77.0,-0.1388888889,63.5,7.0924e-06,6.78453e-05,29.6327324219,7.0924e-06,6.78453e-05,29.6327324219,3.4666666667,5.3571428571,4.7333333333,3.4666666667,5.3571428571,4.7333333333,3.25,4.0,4.0,3.0,3.25,4.0,4.0,3.0,34,34,0.8493150685,500.0,0.8493150685,500.0,0.1666666667,0.8333333333,0.1666666667,0.8333333333,19.5833333333,-0.0166666667,1,0.0006666667,1.0,19.5833333333,-0.0166666667,1,0.0006666667,1.0,28.2173913043,-0.18391812870000002,2.0,0.0043567251,-2.6725146199000003,28.2173913043,-0.18391812870000002,2.0,0.0043567251,-2.6725146199000003,1.75,1.6363636364,1.75,1.6363636364,-0.011319034700000001,-0.0127370793,-0.011319034700000001,-0.0127370793,8.5,8.5,8.5,8.5,0.8695652174,732.5,-0.07638888890000001,328.5,0.8695652174,732.5,-0.07638888890000001,328.5,1.0,0.0003501401,-0.0094265084,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.5,1.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,-0.25,478.0,-0.25,79.5,0.9193548387,471.5,-0.6556403265,2.6602601534,-0.25,478.0,-0.25,79.5,0.9193548387,471.5,-0.6556403265,2.6602601534,33.3333333333,0.0,0.0,33.3333333333,0.0,0.0,4.3333333333,5.25,4.3333333333,5.25,4.75,2.5,4.875,1.0,1.75,4.75,2.5,4.875,1.0,1.75,53,53,0.9771428571,-0.7717910818,3.4406522452,0.9771428571,-0.7717910818,3.4406522452,28,28,0.40057636890000003,738.0,139.0,0.40057636890000003,738.0,139.0,0,0,1.8125,1.5333333332999999,1.8125,1.5333333332999999,0.527438736,0.6000000000000001,0.0017382296,0.7636162281000001,0.8,0.0020427238,0.527438736,0.6000000000000001,0.0017382296,0.7636162281000001,0.8,0.0020427238,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.037037037,0.0,0.1111111111,0.0,5,5,0.8854166667000001,835.0,-0.1771929825,233.0,-0.038095238100000005,71.0,-0.1390977444,162.0,-0.2272727273,118.0,0.8854166667000001,835.0,-0.1771929825,233.0,-0.038095238100000005,71.0,-0.1390977444,162.0,-0.2272727273,118.0,3.8,3.8,,,,,,,,,,44,44,,,,,,,0.4031998195,0.8423913043,0.7880434783,0.4031998195,0.8423913043,0.7880434783,4,4,0.8333333333,989.5,-0.1633986928,74.0,,0.1666666667,0.6666666667000001,0.5833333333,,0.1666666667,0.6666666667000001,0.5833333333,111.5,111.5,0.6000000000000001,0.6000000000000001,,0.4,0.6000000000000001,0.6000000000000001,,0.4,0.9563636364,714.0,0.48941798940000003,532.0,0.0212836617,0.48941798940000003,532.0,0.0212836617,0.8958333333,636.5,-0.0833333333,87.0,0.8958333333,636.5,-0.0833333333,87.0,341.5,341.5,5.3,4.9,5.3,4.9,,,,,,335.1666666667,386.6666666667,51.5,-25.1598562444,360.9166666667,335.1666666667,386.6666666667,51.5,-25.1598562444,0.9677419355,725.0,-0.0222016651,146.0,0.9677419355,725.0,-0.0222016651,146.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,42,42,0.8380281690000001,755.0,-76.0,57.5,187.5,-81.5,3.7692307692,4.1,4.1111111111,3.2222222222,4.1333333333,3.7692307692,4.1,3.8888888889,3.2222222222,4.1333333333,2209.1783333333,21,4,3224.1666666667,2209.1783333333,21,4,3224.1666666667,582.2614213198,0.1916563782,-0.5517807559,-0.3212645532,582.2614213198,-0.2542114541,0.2555168105,-0.3579553862,1.8,2.1818181818,2.9166666667000003,2.7142857143,2.75,1.8,2.1818181818,2.9166666667000003,2.7142857143,2.75,0.8338361601000001,0.4540214179,0.8338361601000001,0.4540214179
