,adaptive_n_back.acc,adaptive_n_back.avg_rt,adaptive_n_back.mean_load,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_coef_of_variation,angling_risk_task_always_sunny.keep_score,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_coef_of_variation,angling_risk_task_always_sunny.release_score,attention_network_task.acc,attention_network_task.alerting_acc,attention_network_task.alerting_rt,attention_network_task.avg_rt,attention_network_task.conflict_acc,attention_network_task.conflict_rt,attention_network_task.congruent_rt,attention_network_task.incongruent_rt,attention_network_task.neutral_rt,attention_network_task.orienting_acc,attention_network_task.orienting_rt,bickel_titrator.hyp_discount_rate_large,bickel_titrator.hyp_discount_rate_medium,bickel_titrator.hyp_discount_rate_small,bis11_survey.Attentional,bis11_survey.Motor,bis11_survey.Nonplanning,bis_bas_survey.BAS_drive,bis_bas_survey.BAS_fun_seeking,bis_bas_survey.BAS_reward_responsiveness,bis_bas_survey.BIS,brief_self_control_survey.self_control,choice_reaction_time.acc,choice_reaction_time.avg_rt,cognitive_reflection_survey.correct_proportion,cognitive_reflection_survey.intuitive_proportion,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.probability_sensitivity,dickman_survey.dysfunctional,dickman_survey.functional,dietary_decision.health_sensitivity,dietary_decision.taste_sensitivity,digit_span.forward_span,digit_span.reverse_span,directed_forgetting.acc,directed_forgetting.avg_rt,directed_forgetting.proactive_interference_acc,directed_forgetting.proactive_interference_rt,discount_titrate.percent_patient,dospert_eb_survey.ethical,dospert_eb_survey.financial,dospert_eb_survey.health_safety,dospert_eb_survey.recreational,dospert_eb_survey.social,dospert_rp_survey.ethical,dospert_rp_survey.financial,dospert_rp_survey.health_safety,dospert_rp_survey.recreational,dospert_rp_survey.social,dospert_rt_survey.ethical,dospert_rt_survey.financial,dospert_rt_survey.health_safety,dospert_rt_survey.recreational,dospert_rt_survey.social,dot_pattern_expectancy.AX_rt,dot_pattern_expectancy.AY-BY_acc,dot_pattern_expectancy.AY-BY_rt,dot_pattern_expectancy.AY_rt,dot_pattern_expectancy.BX-BY_acc,dot_pattern_expectancy.BX-BY_rt,dot_pattern_expectancy.BX_rt,dot_pattern_expectancy.BY_rt,dot_pattern_expectancy.acc,dot_pattern_expectancy.avg_rt,dot_pattern_expectancy.bias,dot_pattern_expectancy.dprime,eating_survey.cognitive_restraint,eating_survey.emotional_eating,eating_survey.uncontrolled_eating,erq_survey.reappraisal,erq_survey.suppression,five_facet_mindfulness_survey.act_with_awareness,five_facet_mindfulness_survey.describe,five_facet_mindfulness_survey.nonjudge,five_facet_mindfulness_survey.nonreact,five_facet_mindfulness_survey.observe,future_time_perspective_survey.future_time_perspective,go_nogo.acc,go_nogo.bias,go_nogo.dprime,grit_scale_survey.grit,hierarchical_rule.acc,hierarchical_rule.avg_rt,hierarchical_rule.score,holt_laury_survey.beta,holt_laury_survey.prob_weighting,holt_laury_survey.risk_aversion,holt_laury_survey.safe_choices,impulsive_venture_survey.impulsiveness,impulsive_venture_survey.venturesomeness,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_acc,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_acc,information_sampling_task.Fixed_Win_motivation,keep_track.score,kirby.hyp_discount_rate_large,kirby.hyp_discount_rate_medium,kirby.hyp_discount_rate_small,kirby.percent_patient,kirby.percent_patient_large,kirby.percent_patient_medium,kirby.percent_patient_small,leisure_time_activity_survey.activity_level,local_global_letter.acc,local_global_letter.avg_rt,local_global_letter.conflict_acc,local_global_letter.conflict_rt,local_global_letter.congruent_facilitation_acc,local_global_letter.congruent_facilitation_rt,local_global_letter.congruent_rt,local_global_letter.global_bias_acc,local_global_letter.global_bias_rt,local_global_letter.global_conflict_rt,local_global_letter.global_congruent_rt,local_global_letter.global_incongruent_rt,local_global_letter.incongruent_harm_acc,local_global_letter.incongruent_harm_rt,local_global_letter.incongruent_rt,local_global_letter.local_conflict_rt,local_global_letter.local_congruent_rt,local_global_letter.local_incongruent_rt,local_global_letter.switch_cost_acc,local_global_letter.switch_cost_rt,mindful_attention_awareness_survey.mindfulness,motor_selective_stop_signal.SSRT,motor_selective_stop_signal.ignore_acc,motor_selective_stop_signal.ignore_rt_error,motor_selective_stop_signal.ignore_rt_error_std,motor_selective_stop_signal.proactive_control_rt,motor_selective_stop_signal.reactive_control_rt,mpq_control_survey.control,probabilistic_selection.approach_trial_acc,probabilistic_selection.approach_trial_rt,probabilistic_selection.avoid_trial_acc,probabilistic_selection.avoid_trial_rt,probabilistic_selection.overall_test_acc,probabilistic_selection.positive_learning_bias,probabilistic_selection.value_sensitivity,psychological_refractory_period_two_choices.PRP_slope,psychological_refractory_period_two_choices.task1_acc,psychological_refractory_period_two_choices.task2_acc,ravens.score,recent_probes.acc,recent_probes.avg_rt,recent_probes.proactive_interference_acc,recent_probes.proactive_interference_rt,selection_optimization_compensation_survey.compensation,selection_optimization_compensation_survey.elective_selection,selection_optimization_compensation_survey.loss_based_selection,selection_optimization_compensation_survey.optimization,self_regulation_survey.control,sensation_seeking_survey.boredom_susceptibility,sensation_seeking_survey.disinhibition,sensation_seeking_survey.experience_seeking,sensation_seeking_survey.thrill_adventure_seeking,shape_matching.acc,shape_matching.avg_rt,shape_matching.stimulus_interference_acc,shift_task.acc,shift_task.avg_rt,shift_task.learning_rate,shift_task.learning_to_learn,shift_task.model_beta,shift_task.model_decay,shift_task.model_learning_rate,simon.acc,simon.avg_rt,simon.congruent_acc,simon.congruent_avg_rt,simon.congruent_sd_rt,simon.incongruent_acc,simon.incongruent_avg_rt,simon.incongruent_sd_rt,simon.simon_acc,simon.simon_rt,simple_reaction_time.avg_rt,spatial_span.forward_span,spatial_span.reverse_span,stim_selective_stop_signal.SSRT,stim_selective_stop_signal.ignore_acc,stim_selective_stop_signal.ignore_rt_error,stim_selective_stop_signal.ignore_rt_error_std,stim_selective_stop_signal.reactive_control_rt,stop_signal.SSRT_high,stop_signal.SSRT_low,stop_signal.proactive_SSRT_speeding,stop_signal.proactive_slowing_rt,stroop.acc,stroop.avg_rt,stroop.congruent_rt,stroop.incongruent_rt,stroop.stroop_acc,stroop.stroop_rt,ten_item_personality_survey.agreeableness,ten_item_personality_survey.conscientiousness,ten_item_personality_survey.emotional_stability,ten_item_personality_survey.extraversion,ten_item_personality_survey.openness,theories_of_willpower_survey.endorse_limited_resource,threebytwo.acc,threebytwo.avg_rt,threebytwo.cue_switch_cost_acc_100.0,threebytwo.cue_switch_cost_acc_900.0,threebytwo.cue_switch_cost_rt_100.0,threebytwo.cue_switch_cost_rt_900.0,threebytwo.task_switch_cost_acc_100.0,threebytwo.task_switch_cost_acc_900.0,threebytwo.task_switch_cost_rt_100.0,threebytwo.task_switch_cost_rt_900.0,time_perspective_survey.future,time_perspective_survey.past_negative,time_perspective_survey.past_positive,time_perspective_survey.present_fatalistic,time_perspective_survey.present_hedonistic,tower_of_london.avg_move_time,tower_of_london.num_extra_moves,tower_of_london.num_optimal_solutions,tower_of_london.planning_time,two_stage_decision.avg_rt,two_stage_decision.model_based,two_stage_decision.model_free,two_stage_decision.perseverance,upps_impulsivity_survey.lack_of_perseverance,upps_impulsivity_survey.lack_of_premeditation,upps_impulsivity_survey.negative_urgency,upps_impulsivity_survey.positive_urgency,upps_impulsivity_survey.sensation_seeking,writing_task.neutral_probability,writing_task.positive_probability
06acef2f-9e16-4a16-ac87-9e032feaa6dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08c9d27c-e51e-46e7-82f8-c3287d96b48a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s061,0.8031319911,812.0,2.4,,,,,,,,,,,,,,,,,,,,,4.0,4.2857142857,4.6,,,,,41.0,,,,,,,,,,,,,,,,,,,,,0.9718309859,912.0,0.0,209.0,,3.3333333333,2.3333333333,2.8333333333,2.6666666667000003,3.5,,,,,,,,,,,490.0,-0.125,269.0,648.0,-0.0625,-106.5,291.0,386.5,0.9609375,490.0,-0.2331515124,3.5345441135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7083333333,687.0,-0.6597222222,122.5,-0.1507936508,191.0,603.0,0.4077060932,38.0,128.5,603.0,731.5,-0.5089285714,-68.5,717.0,92.0,613.5,705.5,-0.4232142857,126.0,3.4666666667,,,,,,,,,,,,,,,,,,12.0,,,,,0.6666666667000001,0.5833333333,0.4166666667,,,,,,,,,,,,,,,,,0.92,477.5,0.98,452.0,100.5168277109,0.86,515.5,89.2696556987,-0.12,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4535.0,-8.0,7.0,5085.0,,,,,,,,,,,
s130,0.8032036613,701.0,1.9,,,,,,,0.9791666667000001,0.0,25.0,578.0,0.0,56.5,561.0,617.5,573.0,-0.0277777778,89.0,0.000253358,0.0032947693,0.0117138672,4.2,3.4285714286,3.8333333333,2.75,1.75,3.2,3.8571428571,39.0,1.0,428.0,0.8333333333,0.1666666667,4.1666666667,0.025,2.0,-0.0046666667000000005,-2.25,12.375,-0.037200000000000004,1.0,-0.003624,-1.782,1.0,1.0,,,5.0,4.3,0.9718309859,1407.0,0.0,-24.0,0.7222222222,2.1666666667,2.5,1.5,2.5,4.0,4.3333333333,5.0,4.6666666667,4.1666666667,3.3333333333,2.1666666667,1.8333333333000001,1.8333333333000001,1.1666666667,3.5,395.5,-0.0625,180.0,499.0,0.0,-22.5,299.5,322.0,0.9921875,393.0,0.0,5.3201349372,61.1111111111,66.6666666667,44.4444444444,4.8333333333,4.5,2.875,2.625,2.125,2.5714285714000003,2.75,40.0,0.9885714286,-0.8893284577,4.1867508355,22.0,0.5444444444000001,851.5,196.0,10.925098711,0.9214174355,0.2565783653,8.0,1.1052631579,1.1333333333,0.6022460938,0.7000000000000001,0.00041412590000000003,1.0,1.0,0.0015774063,0.6666666667000001,0.0015811388,0.0015811388,0.0015811388,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.6666666667000001,2.0,0.9687500000000001,1194.0,-0.023569023600000003,192.5,0.037037037,42.0,1119.0,-0.0666666667,-19.0,182.0,1163.0,1345.0,-0.060606060600000004,150.5,1315.0,208.0,1054.0,1262.0,-0.0666666667,267.0,3.1333333333,569.0,1.0,741.5,204.8246452718,39.5,46.5,41.0,0.9666666667,675.0,0.9333333333,793.5,0.8555555556000001,4.5937759497,4.0629697216,0.4614495809,0.9849246231000001,1.0,15.0,0.9436619718,1035.0,-0.0555555556,389.0,0.5833333333,0.1666666667,0.33333333330000003,0.5,101.5,0.1,0.0,0.2222222222,0.0,0.9892857143,812.0,-0.025,0.5514705882000001,519.0,0.1108425089,-0.005324981,6.509715984,0.41902882700000005,0.2581343747,1.0,401.5,1.0,383.0,144.8023621411,1.0,436.5,68.0058850995,0.0,53.5,305.5,6.0,5.3,363.8333333333,0.9333333333,703.0,140.5752893585,83.0,304.5,296.3333333333,-8.1666666667,13.8262711864,0.9791666667000001,626.5,609.0,661.0,-0.0416666667,48.5,5.0,4.5,2.0,1.0,4.0,44.0,0.975,743.0,0.0,0.0212765957,36.0,44.0,-0.041958042,-0.029629629600000002,98.5,-11.5,3.7692307692,3.4,2.7777777778,2.4444444444,2.2666666667,2866.7958333333,-8.0,7.0,6982.5454545455,1045.915,0.8965235324,-0.017820156400000002,-0.1010989031,2.2,1.6363636364,2.75,1.2857142857000001,1.75,0.8066187305,0.409298362
s172,,,,,,,,,,0.9788732394,0.0555555556,37.0,559.0,-0.0416666667,57.0,543.0,600.0,533.5,-0.0285714286,105.0,0.0083281077,0.21982324220000002,0.0215087891,3.2,4.0357142857,3.2666666667,,,,,,0.9733333333,426.5,,,,,,,,,,,,,,,0.18806780650000002,0.6523494082,,,0.985915493,612.5,-0.0555555556,49.5,,,,,,,,,,,,,,,,,459.0,-0.25,73.5,552.0,0.0,-152.0,334.5,486.5,0.953125,459.0,0.3298219498,4.6604910377,33.3333333333,11.1111111111,18.5185185185,4.8333333333,2.0,4.25,4.625,4.125,2.8571428571,4.375,51.0,0.9771428571,-0.9437793146000001,3.5708010963,31.0,0.3659217877,606.0,131.0,10.925098711,0.9214174355,0.2565783653,8.0,1.2631578947,1.8,,,,,,,0.6944444444,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,4.8666666667000005,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,121.0,,,,,,,,,,,,,,,0.87,463.0,0.96,450.5,113.4830042116,0.78,478.0,83.6082336537,-0.18,28.5,,6.2,6.4,,,,,,,,,,,,,,,,,,,,,25.0,0.9204545455,515.0,0.0930880713,0.0384615385,-12.0,15.0,-0.015954416000000003,-0.0322580645,28.0,-10.0,3.3846153846,1.9,3.7777777778,2.3333333333,3.6,1745.4027777778,2.0,10.0,1900.0833333333,397.2638190955,-0.484851425,-0.10641694010000001,-0.6037340917,,,,,,0.8684241622000001,0.2504469146
s192,0.8237885463,421.0,2.7,,,,,,,0.9375,0.0,25.5,549.0,-0.1666666667,51.5,528.5,580.0,560.0,-0.0833333333,111.5,9.51596e-05,0.0004177914,0.0008754883,4.0,3.7142857143,4.2,2.25,2.75,2.8,3.2857142857,,0.9466666667,349.5,1.0,0.0,6.7083333333,0.1625,3.0,-0.0051666667,-3.125,,,,,,1.0833333333,1.2727272727,0.1513643633,0.8605018272,,,,,,,0.3888888889,2.1666666667,2.8333333333,1.3333333333000001,4.0,3.6666666667000003,5.3333333333,3.6666666667000003,5.6666666667,4.5,3.0,,,,,,,,,,,,,,,,,,55.5555555556,77.7777777778,40.7407407407,3.8333333333,4.75,3.0,1.875,2.25,2.4285714286,2.75,50.0,,,,,,,,2.3916188301,-2.7538603758,0.3492235958,5.0,1.0,1.6,,,,,,,0.7222222222,,,,,,,,6.0,0.9263157895,661.0,-0.1515151515,269.0,-0.0909090909,64.5,595.0,-0.0898268398,20.0,272.0,603.0,875.0,-0.060606060600000004,204.5,864.0,226.0,590.0,816.0,0.043290043300000004,125.5,3.0666666667,,,,,,,42.0,,,,,,,,,,,,,,,,0.5833333333,0.5,0.4166666667,0.75,99.0,0.1,0.30000000000000004,0.5555555556,0.7000000000000001,,,,,,,,,,,0.97,380.0,0.98,373.0,82.0274443869,0.96,402.5,80.0691028081,-0.02,28.5,,7.4,6.7,,,,,,,,,,0.9263157895,528.5,481.0,662.5,-0.061613475200000004,176.0,,,,,,38.0,,,,,,,,,,,4.0769230769,3.6,3.4444444444,2.3333333333,2.9333333333000002,1826.825,5.0,10.0,4033.75,,,,,,,,,,,
s234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.8333333333,0.5,554.5,214.2803479002,80.5,-6.5,,,,,,,,,0.1743401045,0.35593220340000004,0.3615819209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s251,0.8064516129,590.0,1.35,26.3636363636,7.8954203395,550.0,21.6666666667,6.2042528658,480.0,0.9722222222,0.0,65.0,608.5,-0.0416666667,35.0,613.0,648.0,599.5,-0.0555555556,88.5,2.26777e-05,0.0027131042,0.14846972660000002,4.0,4.6428571429000005,4.7666666667,3.0,3.5,4.0,3.4285714286,43.0,0.9666666667,476.0,0.8333333333,0.0,4.5,7.285838599000001e-17,2.0,-2.1033522150000003e-17,-1.5,3.1666666667,0.044181213600000005,1.0,-0.0008528678,-0.27514546970000003,1.0,1.0,-0.0470699433,0.41172022680000003,7.8,7.8,1.0,920.0,0.0,65.5,0.1388888889,1.1666666667,1.5,1.3333333333000001,2.6666666667000003,3.0,6.3333333333,3.0,5.1666666667,4.3333333333,3.1666666667,1.6666666667,2.0,2.8333333333,3.5,5.1666666667,493.0,-0.0625,235.5,700.0,0.0,62.0,532.5,470.5,0.9609375,507.0,0.4847229195,4.3506890982,27.7777777778,44.4444444444,40.7407407407,5.6666666667,4.0,3.0,3.5,3.125,3.0,3.5,46.0,0.9771428571,-1.1195720593,3.7262636324000002,26.0,0.44729344730000004,785.0,157.0,59.8991114415,-8.5507035957,0.8568707964000001,6.0,1.2105263158,1.6,0.6792004108,0.9,0.0010228949,1.0,1.0,0.0021486855,0.6944444444,0.06403124240000001,0.06403124240000001,0.06403124240000001,0.2222222222,0.2222222222,0.2222222222,0.2222222222,4.0,0.9479166667000001,849.0,-0.1,205.0,-0.0357142857,-3.0,784.0,-0.0506072874,-49.5,381.0,776.0,1157.0,-0.0642857143,208.0,989.0,17.0,845.0,862.0,-0.0197628458,127.5,3.8666666667,314.6666666667,1.0,553.5,160.2592276797,108.0,12.5,46.0,0.8,792.5,0.7666666667,804.0,0.7444444444,0.5660375674,4.3686233713,0.5444027916,0.9842105263,0.9526315789,10.0,0.9428571429,1051.5,-0.0555555556,1.0,0.6666666667000001,0.75,,0.9166666667000001,113.0,0.1,0.2,0.5555555556,0.9,0.9928571429,806.5,-0.025,0.3965087282,580.0,0.0678696497,-0.0020688289,26.3653921449,0.5744258964,0.09376266450000001,0.9400000000000001,568.0,0.96,550.5,120.7747033927,0.92,593.5,127.802285119,-0.04,42.5,339.0,3.5,5.1,355.1666666667,0.9333333333,645.5,110.1177130822,56.5,304.8333333333,277.6666666667,-27.1666666667,31.0622291022,0.9895833333,775.0,731.5,839.5,-0.0208333333,112.5,6.5,4.5,4.0,4.5,5.5,44.0,0.9544419134000001,733.5,0.0604575163,0.044444444400000005,29.5,-18.0,-0.0347222222,-0.0372670807,50.0,25.0,3.4615384615,2.8,3.7777777778,2.3333333333,3.5333333333,2853.7583333333,5.0,6.0,3682.75,769.7326203209,0.6334710296,0.39784074680000003,2.2570656679,2.2,2.0909090909,2.5,2.1428571429,2.6666666667000003,0.1349080446,0.1822075693
s358,0.8194130926000001,453.0,2.6,19.4347826087,8.6435792615,423.0,28.0,4.8218253805,454.0,0.9861111111,0.0,16.5,642.0,-0.0416666667,41.5,636.5,678.0,610.5,0.0,20.0,0.0002446334,0.0012486458,0.0198671875,3.9333333333000002,4.1071428571,4.9333333333,3.0,3.5,3.2,3.0,46.0,0.98,476.0,0.5,0.33333333330000003,4.7083333333,0.0375,2.0,-0.0035,-1.0416666667,5.7916666667,0.0379039497,2.0,-0.0070125673000000005,-2.3460502693,1.0833333333,1.0909090909,0.016048144400000002,0.7191574724,6.5,4.8,0.8591549296000001,745.0,-0.049019607800000004,219.0,0.75,2.1666666667,3.0,2.0,4.5,4.6666666667,4.0,4.3333333333,4.1666666667,3.3333333333,1.8333333333000001,2.1666666667,2.5,3.0,5.6666666667,5.3333333333,639.0,0.0,-3.0,758.0,0.0,86.0,847.0,761.0,0.9920634921,679.0,0.1932209246,4.933693088,33.3333333333,11.1111111111,44.4444444444,3.0,2.75,3.25,2.75,3.5,2.5714285714000003,3.25,43.0,0.9828571429,-0.8308046694000001,3.7967503866000003,24.0,0.33033033030000003,632.0,110.0,59.8991114415,-8.5507035957,0.8568707964000001,6.0,1.1052631579,1.8,0.7619184971,0.7000000000000001,0.0012825116,1.0,1.0,0.0016162291,0.5277777778,0.0015650846,0.009797959,0.0256124969,0.48148148150000003,0.6666666667000001,0.4444444444,0.33333333330000003,3.0,0.9166666667000001,916.0,-0.2258064516,305.0,-0.030303030300000002,165.5,777.5,0.07157894740000001,75.0,348.0,823.0,1171.0,-0.1955034213,139.5,1034.0,250.0,655.0,905.0,-0.0454545455,266.0,3.8,275.6666666667,0.9333333333,469.0,167.3479815981,64.0,12.0,38.0,0.9666666667,502.5,0.9,683.0,0.9111111111,2.5307066547,8.521936844,0.49005586170000004,0.9732620321000001,0.9518716578,11.0,0.8873239437,726.0,-0.0555555556,93.0,0.5833333333,0.4166666667,0.6666666667000001,0.5833333333,108.0,0.2,0.8,,1.0,0.9857142857000001,698.0,-0.05,0.3980099502,438.0,0.0159606815,0.0058988948,43.5524470674,0.6874046028,0.0222945617,0.92,460.0,0.92,464.5,167.8872118965,0.92,461.5,210.6423034435,0.0,4.0,345.5,6.0,5.4,286.6666666667,1.0,513.5,120.6037671222,61.5,250.6666666667,295.8333333333,45.1666666667,-16.7723100193,0.9893617021000001,714.0,613.0,786.0,-0.0217391304,173.0,6.5,5.5,3.5,1.0,4.0,27.0,0.8993135011000001,728.0,-0.010249554400000001,0.0065217391,1.0,66.0,-0.0535130719,-0.0676328502,103.5,61.5,3.6923076923,2.4,3.5555555556,2.6666666667000003,3.4666666667,2728.1583333333,-6.0,10.0,5790.0833333333,596.31,0.10621558980000001,-0.048887957100000004,-0.2773555261,1.7000000000000002,1.8181818182,2.0,1.6428571429,3.5,0.8959030026,0.4431999285
s373,0.8468899522000001,719.5,2.45,21.4285714286,14.3046963835,555.0,13.3913043478,8.5106304138,292.0,1.0,0.0,95.5,609.5,0.0,44.0,582.0,626.0,625.0,0.0,6.0,,,,,,,3.25,3.0,3.0,3.4285714286,33.0,0.9932885906000001,553.0,0.33333333330000003,0.6666666667000001,,,,,,4.5,0.0029262345,1.0,-0.0032599065,-1.8100995733,,,-0.2102620152,1.1042743627,9.7,9.1,,,,,,1.3333333333000001,2.8333333333,1.6666666667,3.1666666667,3.6666666667000003,,,,,,,,,,,,,,,,,,,,,,,,,,4.8333333333,2.25,,,,,,,,,,23.0,0.6350974930000001,776.0,228.0,9.0437809954,0.5979101855,0.7676050061,8.0,,,,,,,,,,0.25,0.158113883,0.25,0.037037037,0.0,0.1111111111,0.0,6.0,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,105.0,0.5,0.6000000000000001,0.7777777778,0.5,0.9785714286,734.5,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9895833333,742.0,659.5,807.0,-0.0208333333,147.5,,,,,,,,,,,,,,,,,3.5384615385,2.6,3.8888888889,1.7777777778,3.4,,,,,649.7868020305,-0.7399755666000001,-0.13483985340000001,-0.764985503,,,,,,0.8722340719,0.4027759495
