,NBHD,NBHDL,NBHN,NBHT,NBMEANLD,ARTKCLCK,angling_risk_task_always_sunny.keep_coef_of_variation,ARTRCLCK,angling_risk_task_always_sunny.release_coef_of_variation,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDLL,BITIHDML,BITIHDSL,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTBETA,HLTRSKAV,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,KRBPCTP,LOGCONHD,LOGGBHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,motor_selective_stop_signal.SSRT.logTr,MOSHD,MOSHN,motor_selective_stop_signal.hddm_thresh.logTr,motor_selective_stop_signal.proactive_control_hddm_drift,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SHFTLTL,SHFTBETA,SHFTMDCY,SHFTMLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHTL,stim_selective_stop_signal.reactive_control_hddm_drift,SSSSRTHI,SSSSRTLO,SSHD,SSHN,stop_signal.hddm_thresh.logTr,SSPASS,stop_signal.proactive_slowing_hddm_drift,stop_signal.proactive_slowing_hddm_thresh,STRHD,STRHN,STRHT,STRSTRHD,32CSCHD,32HD,32HN,32HT,32TSCHD,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,two_stage_decision.model_free.logTr,WRTNEUPR,WRTPOSPR
s541,1.6291893692,-0.1555638547,0.2075714002,2.8005694049,3.25,28.8260869565,7.6434890529,13.913043478299999,3.5791446855,-0.17805945280000002,-0.8310855912,3.0377290017000003,0.3585806379,2.6123507358,-0.6595928555,-7.6294188133218785,-5.589304869253587,-7.557895270299842,2.6672883364,0.3220469955,1.8219441515,0.8333333333,0.1666666667,3.2083333332999997,0.0958333333,3.0,-0.006500000000000001,-0.7916666667000001,7.291666666699999,0.16870554769999999,3.0,-0.008212152,-1.6958951433000002,-0.0636580621,0.8820932382000001,8.3,7.8,1.7453201472000002,0.539462077,2.7152940423,-0.0870863474,0.19444444440000003,-2.4588428359,0.32792724830000003,0.0,5.320134937200001,3.8906986268,0.1453298225,3.4430202532,-0.7539398562999999,2.6397773564,182.0,7.6113128603,0.37525354829999996,7.0,0.7228126526,0.0007161371000000001,0.9234664917,0.0009942838,0.7222222222,-4.625581180301964,-4.625581180301964,-3.6646748864517766,0.4074074074,-1.2585953861,0.07138801139999999,1.9187334711000001,0.3636963413,1.9916349283,-0.4549880737,5.619192406355703,3.2314601666000002,0.30744603649999996,0.6010364204247794,-1.1905759117,8.8437932529,0.5385294125,16.0,1.597706324698,0.503182997575,2.160439268759,-0.453182106353,1.9249665851,0.525885461,1.4442826247,-0.31984358420000003,0.5667506297,0.0500309094,-0.0014304604,11.9546157826,0.5943888846000001,0.16077924,2.6479478522,0.34987699969999997,1.4835818159,-0.3696197610000001,302.0,6.6,6.9,234.0,2.5966744583000003,0.327972274067,0.5744911073089632,-0.2330858201,267.62333333332487,277.66833333334307,3.1030932638679998,0.3109416748740001,0.6153028011378894,17.394999999999,-0.09206376438699998,0.19453086291799995,1.8427770886,0.36743086770000005,1.9017198217,-0.8730084379999999,-0.17065594329999997,2.0485618382,0.3775484296,2.2657752345,-0.3711112971,2101.4566666667,2.0,9.0,4402.4166666667,-1.0545602065000002,-2.6853402772554618,0.5626039922,0.18387050440000002
s546,1.9092721373,-0.3438651351,0.050443790599999996,2.0161142208,2.4,48.8,12.4291677326,33.1176470588,2.8914173199,-0.6707243818999999,-1.020036942,3.8977991936,0.3651833788,2.6314212048,-0.9114252801,-8.00708042167031,-6.599644819180491,-4.456615491664953,4.048773486,0.28542262949999997,1.2247107542,0.8333333333,0.1666666667,3.4166666667000003,0.0166666667,1.0,-0.005,-0.4166666667,5.458333333300001,0.13902522150000002,2.0,-0.0069597819,-0.2811860941,0.14175530039999998,0.9928858209,8.5,6.3,1.9403941196,0.5640274884,2.0474702514,-0.6459442529,0.33333333330000003,-3.6845928693,0.4308894694,0.3346735035,4.6507879302,2.5395492203,0.029230330099999997,2.3177878011,-0.4564488425,4.0713367236,100.0,7.6113128603,0.37525354829999996,7.0,0.7384960175,0.0013895493,1.0,0.0016886521000000002,0.5555555556,-2.7483841522350163,-5.553730190361736,-5.553730190361736,0.4814814815,-0.6721321346,-0.5882346503,1.9339313872,0.4352975976,2.1773428395,-0.416405241,6.141320302652432,2.5946554513,0.31391113649999997,0.36935208382506735,-0.5311560389000001,-0.7923903576000001,0.6556181247,17.0,1.8148738622999998,0.4949985412,2.2485220898,-0.4797418085,1.9648294628,0.2964443385,2.0619400213,-0.2693614668,0.2864321608,-0.0123951191,0.0011000514999999998,6.967927139281996,0.7562674254,0.016122234200000002,3.1095286975,0.2583342462,1.6360352232,-0.5021159358,315.0,5.6,6.3,322.1666666667,3.3560498144,0.33134022090000004,0.9821219287712876,-1.0181013540000001,203.0,250.0,2.8595383880000003,0.28574007149999997,0.7692125625650095,47.0,-0.8075615811,0.4392435979,2.2425958339,0.34836456439999997,2.0544496744,-0.8321194787999999,0.0075913237,1.137689199,0.0265287272,2.3400074424,-0.2416446919,2170.0966666667,10.0,6.0,6040.083333333299,0.0011349439,-2.7677045612927844,0.11688137109999999,0.2070585655
s548,1.5461361665709998,-0.3920415688469999,0.0218107788,1.8592999497,1.1,3.7,9.6958931939,1.3333333333,4.188105763399999,-0.46779749979999996,-1.0463261217,4.4597232403,0.401559627,2.6380534999000003,-0.1291660699,-7.399925011133428,-6.81614084679852,-4.544546529316134,3.613181365,0.26461218129999997,1.7043396699000002,0.0,0.1666666667,16.625,-0.0791666667,0.0,0.0038333333,0.20833333329999998,23.0454545455,0.0771342383,0.0,-0.0005538462,-0.25173454,0.0,0.0,7.5,7.2,0.6612216806,0.1431228165,2.3833566624,-0.4777926774,0.4063888888920002,-2.8162298145,-1.2483769026,-0.7548590440999999,3.8104168489999997,3.0761198899,0.14063192800000002,1.725480668,-1.0170844173,3.9312389163,105.0,-0.8201295979000001,0.29890834720000004,3.0,0.5,0.001272099592,0.5080590129,0.0004562044,0.5555555556,-5.252162759811516,-4.018615289218421,-3.7870816220703407,0.0,-1.2594572974,0.0376939344,0.7868277644,0.1924908073,1.6254521327,-0.270235536,5.695959037770049,2.7000613569649987,0.29508193743100003,0.4794505281995797,-0.9613690147230004,-0.8517967109930003,0.25512029199999997,3.0,1.8167640988999998,0.44861251909999994,2.5211647268,-0.5998383902000001,2.8025199469,0.3740169654,1.9829527409999999,-1.2921621487,0.4513715711,0.0284030404,-0.0030582147000000003,12.123319977000001,0.45969406049999995,0.14341419700000002,2.789586592,0.2737389899,1.5120382462000002,-0.6832321981,263.0,5.5,5.2,269.1666666667,2.8767300009000003,0.3458639007,1.0779593547757194,-0.4266527102,279.92416666667305,301.3033333333431,2.5950348497350006,0.304753400341,0.5254365486875716,34.78083333333601,0.0010563282120000328,0.125388725297,3.1229338394,0.336952866,1.7040093654,-0.7677130129,-0.1328192902,1.4919937927000002,0.3756203622,2.1712018812,-0.31266293289999997,2450.7314814815,7.0,8.0,4823.0,-0.283778356623,-2.7265626819200706,0.2267024943,0.3630828068
s549,2.8864887104,-0.4724790758789998,0.119789177,2.396168349,1.15,11.2666666667,1.2015315895999998,10.8846153846,1.9662537593,-0.5921628663,-0.9035152276999999,4.0143258412,0.3325264476,2.8804691775,-1.0621772582,-8.462351375485039,-7.595678528062907,-6.651569910791652,4.0127584161000005,0.221144981,1.4811281309,0.5,0.5,1.5416666667,0.0208333333,1.0,-0.0005,-0.4583333333,1.2083333333,0.0191489362,2.0,-0.0004326241,-0.2021276596,0.1564737596,0.5931261056,6.8,6.0,2.423371216,0.5978979883000001,1.7790161381,-0.5088987057000001,0.8333333333,-2.4313807998,-0.33292481890000003,-0.3719338943,3.8121088774,2.6389525094999997,0.1074774228,1.8054562118,-0.8903224109000001,3.6777149035,128.0,59.8991114415,0.8568707964000001,6.0,0.8592147827000001,0.0010194791,1.0,0.0012516267999999999,0.3888888889,-6.449609932071973,-8.511264302067357,-6.449609932071973,0.7407407407000001,-0.5502436177000001,-0.0636850076,1.4598390712,0.41482065590000006,1.9859220521,-0.5145709232,5.755931958246509,2.7193430571980004,0.2800021436579999,0.534024427193735,-1.0878444906870002,0.14154467089899966,0.4503310078,8.0,1.801511971,0.5695090495,2.0291898678,-0.7324614515000001,3.2974801829,0.5292677412,1.5056739652000002,-1.1900345805,0.485,0.054085430999999996,-0.0055561245000000006,9.8689887804,0.6039872025999999,0.1227776599,2.880905077,0.2339916378,1.535332919,-0.26980703289999997,290.5,4.8,4.9,317.1666666667,1.5596215074000002,0.3216671129,0.557766223001382,-0.5025088966,232.3333333333,297.5,2.9424873113,0.3337762737,0.6469360211669097,65.1666666667,-0.5728036442000001,0.1795897207,2.5766603907,0.3595676926,1.8057816088999998,-1.3896632647,-0.1280002847,1.5436209722,0.0217782116,2.7980774074,-0.42612371670000004,2436.6287878788003,-3.0,11.0,4078.4166666666997,0.0145472862,-1.3475320930364934,0.16435188439999998,0.1475838908
s553,0.7056914393000001,-0.1376550524,0.018310428,1.8326745393,1.2,33.6363636364,8.9418515955,10.1363636364,2.7306977051,-0.1833986337,-0.9825640509,3.551265191,0.3876103435,2.2214537261,-0.7519874052000001,-8.913447707033674,-4.265442233537367,-3.5423132662535517,4.1059684447,0.2672959789,1.5696010908000002,0.5,0.33333333330000003,4.875,-0.0041666667,0.0,-0.0018333332999999998,0.2916666667,10.2916666667,0.0733670374,1.0,-0.00026531849999999996,-4.8892821031,0.49624585299999996,0.5081194343000001,7.1,6.3,0.43839616509999996,0.5752488581,1.8916871776,-0.35824283592999995,0.1666666667,-0.0627189646,-0.2313494623,-0.38182073689999996,3.7658133657999997,1.7629110192000002,0.33004559079999995,1.9861005185,-0.4134816835,4.6313963585,144.0,25.7627506452,0.3968411315,9.0,0.7659355164,0.0007733419000000001,0.8846771240000001,0.0008134536,0.5277777778,-3.6869826661541367,-2.067339257049917,-3.6646748864517766,0.2592592593,-0.3243961916,0.0262008597,1.1123132439,0.360183631006,2.9837742463,-0.2894202194,5.857456850592482,2.9017714381,0.3282665131,0.7204395229225481,-1.5659761075,-1.5820706497370003,0.7784892522,8.0,0.6332750021,0.2673377294,2.5397630603,-0.4058033912,3.0635632619,0.39722016479999994,1.7899161398380006,-1.5646909197,0.5913705584000001,0.11341878890000001,-0.000701021,6.592928627999999,0.6242121125,0.20389694739999997,3.0701429808,0.16840899,2.2170220684,-0.6458096232,366.0,4.8,4.9,412.6666666667,2.2679112316,0.31731456280000003,0.6230234967313658,-1.0131106987,278.1666666667,325.1666666667,3.1577934149,0.3499772036,0.453665757150869,47.0,0.3004059099,0.0648102253,2.4492850263999997,0.44042433579999996,2.2769027433,-1.2937861276,-0.1424389629,2.2664710989,0.32598231710000003,2.6486012050000003,-0.33664883310000004,2841.0555555555998,4.0,8.0,2984.4166666666997,0.0864742558,-1.4981760875050512,0.8308374900000001,0.3871539649
s554,2.9146615493,-0.8027068134,0.23425796489999998,1.8324145192,2.05,38.184425823927,12.354440126586,25.542603312234,7.1305295609730015,-0.17875856760000003,-1.0777299577,4.0913689296,0.367560468,2.0354289085,-1.0631824886,-12.07049335128835,-6.715787232869718,-5.041074362608497,3.5660859884,0.3776634576,1.3756766153,1.0,0.0,17.7916666667,0.17083333329999997,3.0,-0.0075000000000000015,-3.7916666667,18.5,0.0276595745,2.0,-0.0049704875479999995,-5.6436170213,-0.08598925550000001,0.8976714677000001,6.9,7.3,2.2876156722,0.5493272959000001,1.9674164182,-0.5763668919,0.7222222222,-3.7328007816000004,-2.6729204501,-0.5629734621,4.194188013,3.8336413219,0.14933085940000002,2.2332639653,-1.0385004381999998,3.3813588491,224.0,1.2928725743,0.043806033099999996,4.0,0.7928710938,0.0019242926,1.0,0.0014605934,0.5555555556,-5.553730190361736,-4.625581180301964,-4.625581180301964,0.4814814815,-1.1524722178,-0.17519898600000003,2.2419835883,0.3908858426,1.4576682183,-0.4519202581,5.991047793611556,2.1086569527,0.2907194453,0.37903748484854377,-1.5916395512,0.4669366293090003,0.4605822453,12.0,1.6797364738999998,0.470040744,1.6275014853,-0.6563492431,3.4004125645,0.3875455221,1.1460776038,-1.5674636166999998,0.4914425428,0.1261312189,-0.0008674019,9.8120600201,0.5814560832,0.1646011142,2.3370281908000003,0.2670108987,1.6166638228999999,-0.1696513868,345.5,6.5,5.7,327.3333333333,2.8415974551999996,0.3252523217,0.6662119779645478,-0.6976467334,253.1666666667,305.6666666667,2.5420388791,0.3088018466840001,1.1272893882140143,52.5,0.6244003451,0.3787851488,2.6912551121,0.4192047346,1.5644726431,-0.9557072492,-0.09782021,1.6962788224,0.2735150851,1.8292680849,-0.3484201233,3044.7023809524,-1.0,7.0,4412.6666666667,0.19154656399999997,-3.038356813425297,0.8513549120999999,0.2048830082
s555,2.3687650223,-0.30788224940000003,0.2641186903,2.0495945547,3.25,13.846153846199998,3.6953192845999996,9.2173913043,2.8277283163,-0.5613970895,-1.0097010519,4.8222378792,0.2884438968,2.9186561617,-1.6087438224,-11.187658632191177,-9.918333205952633,-6.06227266515852,4.02838458699,0.21921265829999997,2.0179884877000003,0.6666666667000001,0.1666666667,2.2916666667,0.0375,3.0,-0.0025,-0.625,6.416666666699999,0.12715339550000002,3.0,-0.0063614667,-2.2584074637,0.1486656374,0.8778451698,6.6,7.3,2.8804470966,0.3566711953,3.0693736036000003,-0.5167631104,0.6111111111,-5.4109882096,-2.0117080765,0.1910395678,4.9380558016,6.170466212899999,0.23479595739999998,1.8211327037,0.0,3.703814504509999,228.0,3.1133116670999996,0.1238079075,4.0,0.8784576416000001,0.0008363981000000001,1.0,0.0007726542999999999,0.6111111111,-7.365900695568905,-7.365900695568905,-6.449609932071973,0.7407407407000001,-1.1315440244,0.3209722094,2.3208455236,0.42368075229999996,2.4596247751,-0.32600131190000003,5.541916926429759,3.3601890085890007,0.2668747550189999,0.4623362428976974,-3.1377500143,3.9717226323,0.6991107784,17.0,1.7854721728,0.5305784338,2.4844014533000003,-0.4868270354,4.3774911107,0.3968464627,1.6806560515,-2.2791214256,0.3480392157,-0.0255258183,0.000866757,1.0,0.0,0.1,4.985013620899999,0.2747803595,2.1577976167,-0.428452181,329.5,7.0,6.8,263.8333333333,3.2426970129219983,0.37485326630000004,0.5247351030719983,-1.2505492431,217.8333333333,206.3333333333,3.2254741966409988,0.393911444,1.0442609189203678,-11.5,0.7271213273,0.2710290783889999,3.6165286817,0.32398922750000003,2.9247093672,-0.9604123722,-0.126191399,2.5966381817,0.2826679268,2.0869849902,-0.28427700570000003,1683.1944444444,-2.0,9.0,5803.25,0.6636253921,-0.9577583767088068,0.8001659335,0.5360006371
s556,0.7877921159000001,-0.2629024132,0.0246263325,1.7138653581,1.05,17.68,10.6876876202,6.954545454500001,4.3036780806,-0.4297789225,-0.9840481412,3.2853723858999997,0.3695241319,1.4790129575,-1.0131840383,-6.376017702272779,-4.5761045247380565,-5.002315174513662,3.6024566498,0.3015054165,1.4967261713,0.6666666667000001,0.0,13.333333333299999,0.18333333329999998,0.0,0.0023333333,0.6666666667000001,3.0416666667000003,-0.0125328084,0.0,-0.0002519685,0.029527559100000003,0.806031169,0.0957239489,7.0,5.5,0.7568804827000001,0.0747850273,2.2919637992,-0.4074023795,0.316666666668,-1.1872887335,1.4918416831999999,0.5852987131,4.1495375109,2.0785316122,0.1039905109,2.2054434862,-1.3273158840000001,3.310775983,162.0,1.2928725743,0.043806033099999996,4.0,0.4121016979,0.0021113333,0.5823420882,0.0012063136,0.19444444440000003,-4.625581180301964,-3.6646748864517766,-2.7483841522350163,0.2962962963,-1.4178482351,-0.5144605335,1.8758663955,0.3795623457,1.3426822691,-0.35769914350000004,5.783435335105598,2.547692524082999,0.30357753145599997,0.5077264451856027,-0.7680904043919999,0.8386160898999999,0.1372507102,4.0,0.7423724460000001,0.4554811831,2.1443854209,-0.4124542497,2.9214243154000004,0.47950536899999996,1.4987757196,-0.9943191497,0.3136246787,-0.0094072369,-0.0022402553,1.0,0.0,0.1,2.924659875,0.22751204379999998,1.6927031321,-0.6676599983,350.0,4.8,4.9,331.46666666667215,2.359914140605001,0.321787345137,0.4991509804738586,-0.7007815725250004,296.33000000000607,322.4483333333401,2.4761725944840003,0.2936323446130002,0.4913191181385361,33.700833333339,-0.103918223024,0.07945586262099998,3.6160046427999997,0.4372778421,1.674086392,-1.4887373228,-0.0684753511,1.0225854362,0.0400846657,2.4564913669,-0.2365335424,2382.2222222222,4.0,7.0,4567.3333333333,-0.21803611133200013,-2.748190121989126,0.8939293806999999,0.7553309773000001
s557,2.0942411419,-0.5466786406,0.1511589556,1.984659387,1.75,34.0,8.94427191,44.9090909091,14.031782106700001,-0.7457547941,-1.1140720353,3.6171076729,0.35175580900000003,2.1087619873,-1.2045253731,-10.11810753290946,-10.184959613750463,-5.439242102705928,4.1415614452,0.28923189860000004,1.4480622294999999,0.5,0.1666666667,10.791666666700001,-0.0208333333,1.0,-0.0008333333,-4.5416666667,15.416666666700001,0.0552419355,0.0,-0.008924731200000001,-3.6021505376,0.232213262843,0.6665186623420003,9.0,6.3,2.2321776342529995,0.4709353075549999,2.1006662639139995,-0.33553055168099993,0.5277777778,-0.4327309983,1.3669483528,-0.3884511935,3.7790742791,2.9330718601999997,0.28381381629999997,1.7672831259,-0.9564545243660004,3.5429440385329976,184.87,7.6113128603,0.37525354829999996,7.0,0.7416572571000001,0.0009524917,1.0,0.0020646181,0.5819444444399994,-6.5723899706407245,-5.498751910778209,-5.194757496450187,0.557407407404,-1.0792086723999998,-0.2745611797,2.1643117263,0.45319634020000005,2.0671880894999997,-0.4824924409,5.708217071723956,4.0937167228,0.35120033110000004,0.6921882293631844,-0.6762504624,2.699439822448998,0.4293551114,8.0,1.6352662293709992,0.544952017747,2.0171102975890003,-0.4481077177570001,4.1563214028,0.4457373706,2.8925127807999997,-1.875128416,0.4593513144399998,0.05912645123000002,-0.0008646585910000003,6.254473668496001,0.510992009672,0.19763425378399996,3.379614225166002,0.2823304384670001,1.5558640461739999,-0.5567046989330002,338.0,5.8,6.1,296.7799999999989,2.987687664585,0.3242129974949998,0.5639005590333115,-0.8907607306890001,266.8083333333279,292.0900000000081,3.1380407467330005,0.3139256273680002,0.5247423705446971,14.015833333335998,-0.20392732334199987,0.10760465676199994,2.9033468652859997,0.3427897796030001,2.0417036929280004,-1.085781820135,-0.0490784936,2.2674596662,0.3594575338,2.2823323866,-0.32394737900000004,2226.548320463566,3.42,7.79,3833.274772727276,0.4883358534,-2.2617690672780246,0.1486577964,0.37818594060000005
s558,2.097568532438,-0.5126979133119999,0.11998223267699998,2.0597016361130005,2.135500000000001,28.059367379608997,10.061341236291,19.824461888560005,5.944079317456003,-0.3836730718,-1.014435147,3.5946771014000003,0.3842466611,1.7110801412999999,-1.5528689043000001,-9.076679194576483,-6.756193278130838,-4.353281399021308,3.4290713148000003,0.312801176,1.4798707876,0.8333333333,0.0,6.324583333336999,0.07099999999800001,1.89,-0.0043233333360000025,-1.6933333333310003,5.1666666667,0.08970117400000001,3.0,-0.0038633938,-1.2038420491,0.07730180755999999,0.7042846687809998,7.677,7.064000000000003,2.0854023209349997,0.44544977226699983,2.1015618837339987,-0.2951990000140002,0.3980555555519997,-2.30290267674,-0.3651418176480001,-0.11409615067599993,4.004695401866002,3.004009637054,0.16269677712900002,1.942337833906001,-1.0301740446480003,3.5393198891499997,228.0,1.2928725743,0.043806033099999996,4.0,1.0,0.0003038656,1.0,0.0006217368000000001,0.5,-5.134308198114382,-3.8729012469170536,-3.5230604010346047,0.3251851851869999,-1.0994724484,-0.2169410076,1.418654209,0.454436478,1.8139140713,-0.6355631546,5.7260185501614265,2.6696071191919994,0.2697605069269999,0.4590649812335124,-0.8989300148830004,1.9563836950109996,0.7723147771000001,12.65,1.575680106572,0.4777668994410002,2.1830110264830003,-0.4635654549340002,2.940959229009,0.4164448022570001,1.7267281675249992,-1.2498757341400002,0.4554089711309999,0.043790031047000015,0.00011734064299999998,6.598441727826996,0.566686602192,0.17308726283200002,2.9886759246329997,0.27132465270499995,1.563521638309,-0.5551785446590002,314.64,5.9,6.3,291.878333333335,2.597970932326,0.32896292530300003,0.4410927969338622,-0.6703771471150002,268.41000000000196,295.77166666667614,2.8254440541969985,0.3098939777450001,0.464767489208677,20.575000000005996,-0.08327573257,0.09014525237099998,2.5846616330430003,0.329689750185,1.9604303800740002,-1.0654165613029998,-0.08423785297699997,1.944078864596999,0.30069787476399995,1.9066130000690005,-0.3148888369069999,2083.7379858276972,2.95,8.81,3733.935871212124,-0.08029702874899998,-2.5258464705517487,0.5797122074350005,0.3943554416329998
s561,2.0719993309,-0.6515535777,0.1667094884,1.5609107828000002,1.35,55.785714285699996,8.859402405900001,31.0666666667,1.6676187756999998,-0.5858883153000001,-0.9404060899,2.4567716752,0.2794080055,1.9492376197,-0.1649558672,-6.821750258199093,-6.735009170818473,-5.141683627182704,2.6571429992,0.2753028923,1.5759698401,0.8333333333,0.0,12.458333333299999,-0.0125,0.0,-0.0025,0.20833333329999998,16.9583333333,0.0032052578000000003,0.0,-0.0010050556,0.5679474216,0.1199504807,0.9290000223,9.9,11.0,1.0500801040999999,0.3646420587,2.305986959,-0.2145616864,0.4430555555540001,-1.8549134666,-2.3844212384,-1.1368128097,2.2736256194,1.4351299519999998,0.1429284357,1.6878466983000002,-1.1652624446,3.6348828618,118.0,0.269837789,0.1762174164,5.0,0.7822845459000001,0.001407657716000001,1.0,0.0024709171,0.6666666667000001,-5.3159131992523845,-1.8444397271102144,-4.4520256143027686,0.0740740741,-0.9698191534,-0.1634112645,1.3677470137,0.4239536342,1.7833196693,-0.4576228241,5.752371125070086,2.6058767603420003,0.28081841458600004,0.3798532552990574,-0.9037040111,-1.4602883295,0.5082499006,6.0,1.3463668511000002,0.44067723719999996,2.2179208011,-0.33785600229999996,2.1630703302,0.44679911,1.4396163003,-0.2003199215,0.30099502489999996,-0.0213131889,-0.0002978029,0.0682146517,0.0017914245000000002,0.1086345582,2.13639486,0.3063148248,2.2548414877000003,-0.2821610295,281.0,6.3,5.6,318.6666666667,2.6846506580000002,0.3273184381,0.07075486202949786,-0.5156772643,248.5,323.1666666667,2.9652269585,0.2485226587,0.35224980574079795,74.6666666667,0.2295331661,-0.0212023547,2.4810021072,0.3050495708,1.6351480248,-1.1290655889,-0.0955472179,1.9350509941,0.3089454117,1.5354079265,-0.3587010128,1615.2001180638001,27.0,5.0,1911.1666666667002,-0.141903332239,-3.007318892399353,0.82900109,0.3047287849
s567,2.1592180939490007,-0.522024603713,0.09860248506499998,2.024002764102,1.8941111111110012,13.56,8.9026213368,9.68,6.1625211291,-0.5107788230630002,-0.990632478578,3.5800470269080003,0.3490999378229999,1.9360479494659997,-1.0298833627569997,-8.621517291600469,-7.017996518279944,-3.821074054070043,3.487453735128,0.260703263922,1.460697973035,0.5,0.33333333330000003,6.759999999999001,-0.011041666669999995,0.95,-0.0023299999989999987,-1.3604166666620003,6.0,-0.0179261125,1.0,-0.0064861460999999995,-2.0919395466,0.13888125672899998,0.5949855149510003,6.9,6.2,2.0728472861379985,0.3994988099709999,1.9594471460979983,-0.2776082805329999,0.3475000000009997,-2.2024427918860003,-0.3243634294840001,-0.13568835219499992,3.728487532619,2.872507635856,0.15039321930099991,1.862810757177001,-1.064039361817,3.4303092460499984,205.0,0.4957778092,0.1059061258,4.0,0.7264202118,0.0009492131,1.0,0.0010100235,0.5266666666669998,-5.062738909596087,-4.085928691509716,-3.319593358318164,0.31629629629899986,-1.055078355898,-0.098043894605,1.5574870587759997,0.3919108603919997,1.826304054464,-0.399731254527,5.730482386346082,2.604208370844999,0.281643636828,0.47291526244385,-0.6768378316869997,10.917726826400001,0.38272419306100003,9.0,1.3115716978,0.3863434804,2.2019012506,-0.38915029079999996,2.7957354001179993,0.403663934235,1.7113958226749997,-1.230347000071,0.4497584401889998,0.040974801460000015,-6.334707499999999e-05,6.4290362783900035,0.5508999778619998,0.18232156625100002,2.812814238016999,0.25303634370100003,1.3658822155970003,-0.607840578644,312.685,4.2,4.8,280.17333333333096,2.4501143347010004,0.31582776299200005,0.3808117383522669,-0.7120936727310004,269.388333333336,297.118333333334,2.713876687953,0.3068470056989999,0.4005003683619557,26.479166666676,-0.12484316330699995,0.07436102770999997,2.397762938579001,0.319831523667,1.8636363950319998,-1.0989621109360002,-0.091690699228,1.7102717361449993,0.258216043612,1.764010017504001,-0.30193672121699977,2051.9043767758685,6.0,6.0,2801.8333333333003,-0.4541285506,-2.420940555882905,0.5994194725500005,0.4051633431410001
s568,2.2149427294480004,-0.515195234413,0.08070421749100001,2.2713207290040005,2.2075,24.692426062138,8.765618234706004,18.559084864656004,6.375114599793001,-0.5707815030700001,-0.99697786936,3.7243650108099984,0.3319427956660005,2.060059332381,-1.2945839330200002,-9.318908547882721,-7.446775363520584,-5.858310039155831,3.6276438949710017,0.26173300639700003,1.456818014754,0.6966666666589998,0.22000000000599992,5.323333333335,0.049833333335,1.67,-0.003073333341,-1.5529166666630003,8.064440052700999,0.05653712095400003,1.19,-0.004152600396,-1.6731361773660005,0.078408275431,0.7268592697699999,7.778000000000002,6.888,2.286011665666999,0.4201504531909997,2.0101159838509988,-0.21964439078300013,0.5513888888869997,-2.1646257201759997,-0.4605244319650001,-0.10000848427499996,3.987073274241999,2.9981355982039988,0.1610147982019999,1.8744262258100013,-1.1004248552970002,3.5307782533259986,187.4,6.278183968948003,0.3675580631900005,6.24,0.7569813798650005,0.0011374485829999995,0.9559280643419994,0.001326548885,0.5858333333259995,-6.449609932071973,-6.449609932071973,-5.553730190361736,0.6296296296,-1.0131650341490002,-0.007978991801999999,1.8188084937780016,0.3971017501479999,1.8725782757949998,-0.407837960323,5.702490272670152,2.538617630836998,0.25385026283699985,0.4519429399391346,-0.6858957228149998,2.2857624062349977,0.38273270484199984,12.74,1.620203021576,0.4803234386630002,2.11372820262,-0.4593651950610002,3.0593584744,0.3848372276,2.1222429626,-1.5257876906999999,0.46169751768100004,0.046338895071000016,0.0005725763159999999,7.332175172501997,0.6208776971360002,0.19693197798900008,3.177172963482,0.258265910987,1.4153182214750002,-0.5704123280010002,303.535,6.2839999999999945,6.267999999999998,275.01666666667103,2.5969235587800004,0.321530544652,0.3990935678350061,-0.7860336984339998,261.53333333333387,286.30833333333607,2.734502705154,0.3049473468370001,0.4203422848683747,12.324166666673007,-0.107542128435,0.047548438858,2.5490230964540017,0.310939309628,1.885843887966,-1.09770894843,-0.09522390486899997,1.980057328748,0.3127788663880001,1.757504825696001,-0.3163922288369997,1908.6985936650012,2.6,8.99,3491.741287878785,-0.032573198803,-2.379879304143273,0.6783014455010004,0.370628800822
